"","DEG","up.results_OO_RC_padj.1","down.results_OO_RC_padj.1"
"6731","Down",NA,"Cladocopium_Davies_comp47438_c0_seq1_Symbiont"
"6732","Down",NA,"Cladocopium_Davies_comp47450_c0_seq2_Symbiont"
"6733","Down",NA,"Cladocopium_Davies_comp47452_c0_seq1_Symbiont"
"6734","Down",NA,"Cladocopium_Davies_comp47493_c0_seq1_Symbiont"
"6735","Down",NA,"Cladocopium_Davies_comp47494_c0_seq1_Symbiont"
"6736","Down",NA,"Cladocopium_Davies_comp47550_c0_seq2_Symbiont"
"6737","Down",NA,"Cladocopium_Davies_comp47552_c0_seq1_Symbiont"
"6738","Down",NA,"Cladocopium_Davies_comp47593_c0_seq1_Symbiont"
"6739","Down",NA,"Cladocopium_Davies_comp47609_c0_seq1_Symbiont"
"6740","Down",NA,"Cladocopium_Davies_comp47611_c0_seq1_Symbiont"
"6741","Down",NA,"Cladocopium_Davies_comp47643_c0_seq1_Symbiont"
"6742","Down",NA,"Cladocopium_Davies_comp47657_c0_seq1_Symbiont"
"6743","Down",NA,"Cladocopium_Davies_comp47664_c0_seq1_Symbiont"
"6744","Down",NA,"Cladocopium_Davies_comp47678_c0_seq1_Symbiont"
"6745","Down",NA,"Cladocopium_Davies_comp47697_c0_seq1_Symbiont"
"6746","Down",NA,"Cladocopium_Davies_comp47799_c0_seq1_Symbiont"
"6747","Down",NA,"Cladocopium_Davies_comp47801_c0_seq1_Symbiont"
"6748","Down",NA,"Cladocopium_Davies_comp47826_c0_seq1_Symbiont"
"6749","Down",NA,"Cladocopium_Davies_comp47853_c0_seq1_Symbiont"
"6750","Down",NA,"Cladocopium_Davies_comp47878_c0_seq1_Symbiont"
"6751","Down",NA,"Cladocopium_Davies_comp47883_c0_seq1_Symbiont"
"6752","Down",NA,"Cladocopium_Davies_comp47937_c0_seq1_Symbiont"
"6753","Down",NA,"Cladocopium_Davies_comp47964_c0_seq1_Symbiont"
"6754","Down",NA,"Cladocopium_Davies_comp47976_c0_seq1_Symbiont"
"6755","Down",NA,"Cladocopium_Davies_comp48023_c0_seq1_Symbiont"
"6756","Down",NA,"Cladocopium_Davies_comp48055_c0_seq1_Symbiont"
"6757","Down",NA,"Cladocopium_Davies_comp48095_c0_seq1_Symbiont"
"6758","Down",NA,"Cladocopium_Davies_comp48146_c0_seq2_Symbiont"
"6759","Down",NA,"Cladocopium_Davies_comp48229_c0_seq1_Symbiont"
"6760","Down",NA,"Cladocopium_Davies_comp48236_c0_seq1_Symbiont"
"6761","Down",NA,"Cladocopium_Davies_comp48250_c0_seq1_Symbiont"
"6762","Down",NA,"Cladocopium_Davies_comp48251_c0_seq2_Symbiont"
"6763","Down",NA,"Cladocopium_Davies_comp48252_c0_seq1_Symbiont"
"6764","Down",NA,"Cladocopium_Davies_comp48282_c0_seq1_Symbiont"
"6765","Down",NA,"Cladocopium_Davies_comp48463_c0_seq1_Symbiont"
"6766","Down",NA,"Cladocopium_Davies_comp48558_c0_seq1_Symbiont"
"6767","Down",NA,"Cladocopium_Davies_comp48574_c0_seq1_Symbiont"
"6768","Down",NA,"Cladocopium_Davies_comp48602_c0_seq1_Symbiont"
"6769","Down",NA,"Cladocopium_Davies_comp48625_c0_seq1_Symbiont"
"6770","Down",NA,"Cladocopium_Davies_comp48652_c0_seq1_Symbiont"
"6771","Down",NA,"Cladocopium_Davies_comp48662_c0_seq1_Symbiont"
"6772","Down",NA,"Cladocopium_Davies_comp48730_c0_seq1_Symbiont"
"6773","Down",NA,"Cladocopium_Davies_comp48761_c0_seq1_Symbiont"
"6774","Down",NA,"Cladocopium_Davies_comp48794_c0_seq1_Symbiont"
"6775","Down",NA,"Cladocopium_Davies_comp48815_c0_seq1_Symbiont"
"6776","Down",NA,"Cladocopium_Davies_comp48836_c0_seq1_Symbiont"
"6777","Down",NA,"Cladocopium_Davies_comp48839_c0_seq1_Symbiont"
"6778","Down",NA,"Cladocopium_Davies_comp48852_c0_seq1_Symbiont"
"6779","Down",NA,"Cladocopium_Davies_comp48895_c0_seq1_Symbiont"
"6780","Down",NA,"Cladocopium_Davies_comp48907_c0_seq1_Symbiont"
"6781","Down",NA,"Cladocopium_Davies_comp48938_c0_seq1_Symbiont"
"6782","Down",NA,"Cladocopium_Davies_comp48978_c0_seq1_Symbiont"
"6783","Down",NA,"Cladocopium_Davies_comp48998_c0_seq1_Symbiont"
"6784","Down",NA,"Cladocopium_Davies_comp49025_c0_seq1_Symbiont"
"6785","Down",NA,"Cladocopium_Davies_comp49026_c0_seq1_Symbiont"
"6786","Down",NA,"Cladocopium_Davies_comp49127_c0_seq1_Symbiont"
"6787","Down",NA,"Cladocopium_Davies_comp49203_c0_seq1_Symbiont"
"6788","Down",NA,"Cladocopium_Davies_comp49248_c0_seq1_Symbiont"
"6789","Down",NA,"Cladocopium_Davies_comp49253_c0_seq1_Symbiont"
"6790","Down",NA,"Cladocopium_Davies_comp49260_c0_seq1_Symbiont"
"6791","Down",NA,"Cladocopium_Davies_comp49325_c0_seq2_Symbiont"
"6792","Down",NA,"Cladocopium_Davies_comp49336_c0_seq1_Symbiont"
"6793","Down",NA,"Cladocopium_Davies_comp49397_c0_seq1_Symbiont"
"6794","Down",NA,"Cladocopium_Davies_comp49419_c0_seq1_Symbiont"
"6795","Down",NA,"Cladocopium_Davies_comp49426_c0_seq1_Symbiont"
"6796","Down",NA,"Cladocopium_Davies_comp49445_c0_seq1_Symbiont"
"6797","Down",NA,"Cladocopium_Davies_comp49450_c0_seq1_Symbiont"
"6798","Down",NA,"Cladocopium_Davies_comp49478_c0_seq1_Symbiont"
"6799","Down",NA,"Cladocopium_Davies_comp49494_c0_seq1_Symbiont"
"6800","Down",NA,"Cladocopium_Davies_comp49550_c0_seq1_Symbiont"
"6801","Down",NA,"Cladocopium_Davies_comp49570_c0_seq1_Symbiont"
"6802","Down",NA,"Cladocopium_Davies_comp49586_c0_seq1_Symbiont"
"6803","Down",NA,"Cladocopium_Davies_comp49607_c0_seq1_Symbiont"
"6804","Down",NA,"Cladocopium_Davies_comp49635_c0_seq1_Symbiont"
"6805","Down",NA,"Cladocopium_Davies_comp49726_c0_seq1_Symbiont"
"6806","Down",NA,"Cladocopium_Davies_comp49877_c0_seq1_Symbiont"
"6807","Down",NA,"Cladocopium_Davies_comp49883_c0_seq1_Symbiont"
"6808","Down",NA,"Cladocopium_Davies_comp49897_c0_seq1_Symbiont"
"6809","Down",NA,"Cladocopium_Davies_comp49898_c0_seq1_Symbiont"
"6810","Down",NA,"Cladocopium_Davies_comp49933_c0_seq1_Symbiont"
"6811","Down",NA,"Cladocopium_Davies_comp49992_c0_seq1_Symbiont"
"6812","Down",NA,"Cladocopium_Davies_comp50083_c0_seq1_Symbiont"
"6813","Down",NA,"Cladocopium_Davies_comp50194_c0_seq1_Symbiont"
"6814","Down",NA,"Cladocopium_Davies_comp50255_c0_seq1_Symbiont"
"6815","Down",NA,"Cladocopium_Davies_comp50317_c0_seq1_Symbiont"
"6816","Down",NA,"Cladocopium_Davies_comp50318_c0_seq2_Symbiont"
"6817","Down",NA,"Cladocopium_Davies_comp50333_c0_seq1_Symbiont"
"6818","Down",NA,"Cladocopium_Davies_comp50338_c0_seq1_Symbiont"
"6819","Down",NA,"Cladocopium_Davies_comp50347_c0_seq1_Symbiont"
"6820","Down",NA,"Cladocopium_Davies_comp50369_c0_seq1_Symbiont"
"6821","Down",NA,"Cladocopium_Davies_comp50397_c0_seq1_Symbiont"
"6822","Down",NA,"Cladocopium_Davies_comp50429_c0_seq1_Symbiont"
"6823","Down",NA,"Cladocopium_Davies_comp50478_c0_seq1_Symbiont"
"6824","Down",NA,"Cladocopium_Davies_comp50533_c0_seq1_Symbiont"
"6825","Down",NA,"Cladocopium_Davies_comp50565_c0_seq1_Symbiont"
"6826","Down",NA,"Cladocopium_Davies_comp50585_c0_seq1_Symbiont"
"6827","Down",NA,"Cladocopium_Davies_comp50599_c0_seq1_Symbiont"
"6828","Down",NA,"Cladocopium_Davies_comp50660_c0_seq2_Symbiont"
"6829","Down",NA,"Cladocopium_Davies_comp50664_c0_seq1_Symbiont"
"6830","Down",NA,"Cladocopium_Davies_comp50665_c0_seq1_Symbiont"
"6831","Down",NA,"Cladocopium_Davies_comp50684_c0_seq1_Symbiont"
"6832","Down",NA,"Cladocopium_Davies_comp50699_c0_seq1_Symbiont"
"6833","Down",NA,"Cladocopium_Davies_comp50705_c0_seq1_Symbiont"
"6834","Down",NA,"Cladocopium_Davies_comp50751_c0_seq1_Symbiont"
"6835","Down",NA,"Cladocopium_Davies_comp50770_c0_seq1_Symbiont"
"6836","Down",NA,"Cladocopium_Davies_comp50795_c0_seq1_Symbiont"
"6837","Down",NA,"Cladocopium_Davies_comp50825_c0_seq2_Symbiont"
"6838","Down",NA,"Cladocopium_Davies_comp50849_c0_seq1_Symbiont"
"6839","Down",NA,"Cladocopium_Davies_comp50919_c0_seq1_Symbiont"
"6840","Down",NA,"Cladocopium_Davies_comp50923_c0_seq1_Symbiont"
"6841","Down",NA,"Cladocopium_Davies_comp50925_c0_seq1_Symbiont"
"6842","Down",NA,"Cladocopium_Davies_comp50944_c0_seq1_Symbiont"
"6843","Down",NA,"Cladocopium_Davies_comp51028_c0_seq1_Symbiont"
"6844","Down",NA,"Cladocopium_Davies_comp51040_c0_seq1_Symbiont"
"6845","Down",NA,"Cladocopium_Davies_comp51086_c0_seq1_Symbiont"
"6846","Down",NA,"Cladocopium_Davies_comp51139_c0_seq1_Symbiont"
"6847","Down",NA,"Cladocopium_Davies_comp51166_c0_seq1_Symbiont"
"6848","Down",NA,"Cladocopium_Davies_comp51168_c0_seq1_Symbiont"
"6849","Down",NA,"Cladocopium_Davies_comp51185_c0_seq1_Symbiont"
"6850","Down",NA,"Cladocopium_Davies_comp51316_c0_seq1_Symbiont"
"6851","Down",NA,"Cladocopium_Davies_comp51322_c0_seq1_Symbiont"
"6852","Down",NA,"Cladocopium_Davies_comp51329_c0_seq1_Symbiont"
"6853","Down",NA,"Cladocopium_Davies_comp51341_c0_seq1_Symbiont"
"6854","Down",NA,"Cladocopium_Davies_comp51380_c0_seq1_Symbiont"
"6855","Down",NA,"Cladocopium_Davies_comp51411_c0_seq1_Symbiont"
"6856","Down",NA,"Cladocopium_Davies_comp51442_c0_seq1_Symbiont"
"6857","Down",NA,"Cladocopium_Davies_comp51444_c0_seq2_Symbiont"
"6858","Down",NA,"Cladocopium_Davies_comp51552_c0_seq1_Symbiont"
"6859","Down",NA,"Cladocopium_Davies_comp51556_c0_seq1_Symbiont"
"6860","Down",NA,"Cladocopium_Davies_comp51614_c0_seq1_Symbiont"
"6861","Down",NA,"Cladocopium_Davies_comp51620_c0_seq1_Symbiont"
"6862","Down",NA,"Cladocopium_Davies_comp51633_c0_seq2_Symbiont"
"6863","Down",NA,"Cladocopium_Davies_comp51730_c0_seq1_Symbiont"
"6864","Down",NA,"Cladocopium_Davies_comp51858_c0_seq1_Symbiont"
"6865","Down",NA,"Cladocopium_Davies_comp51902_c0_seq1_Symbiont"
"6866","Down",NA,"Cladocopium_Davies_comp51923_c0_seq1_Symbiont"
"6867","Down",NA,"Cladocopium_Davies_comp52003_c0_seq1_Symbiont"
"6868","Down",NA,"Cladocopium_Davies_comp52024_c0_seq1_Symbiont"
"6869","Down",NA,"Cladocopium_Davies_comp52094_c0_seq1_Symbiont"
"6870","Down",NA,"Cladocopium_Davies_comp52118_c0_seq1_Symbiont"
"6871","Down",NA,"Cladocopium_Davies_comp52154_c0_seq1_Symbiont"
"6872","Down",NA,"Cladocopium_Davies_comp52162_c0_seq1_Symbiont"
"6873","Down",NA,"Cladocopium_Davies_comp52177_c0_seq1_Symbiont"
"6874","Down",NA,"Cladocopium_Davies_comp52198_c0_seq1_Symbiont"
"6875","Down",NA,"Cladocopium_Davies_comp52204_c0_seq1_Symbiont"
"6876","Down",NA,"Cladocopium_Davies_comp52209_c0_seq1_Symbiont"
"6877","Down",NA,"Cladocopium_Davies_comp52224_c0_seq1_Symbiont"
"6878","Down",NA,"Cladocopium_Davies_comp52230_c0_seq1_Symbiont"
"6879","Down",NA,"Cladocopium_Davies_comp52235_c0_seq2_Symbiont"
"6880","Down",NA,"Cladocopium_Davies_comp52239_c0_seq1_Symbiont"
"6881","Down",NA,"Cladocopium_Davies_comp52249_c0_seq1_Symbiont"
"6882","Down",NA,"Cladocopium_Davies_comp52269_c0_seq1_Symbiont"
"6883","Down",NA,"Cladocopium_Davies_comp52320_c0_seq1_Symbiont"
"6884","Down",NA,"Cladocopium_Davies_comp52341_c0_seq1_Symbiont"
"6885","Down",NA,"Cladocopium_Davies_comp52364_c0_seq1_Symbiont"
"6886","Down",NA,"Cladocopium_Davies_comp52383_c0_seq1_Symbiont"
"6887","Down",NA,"Cladocopium_Davies_comp52447_c0_seq1_Symbiont"
"6888","Down",NA,"Cladocopium_Davies_comp52519_c0_seq1_Symbiont"
"6889","Down",NA,"Cladocopium_Davies_comp52552_c0_seq1_Symbiont"
"6890","Down",NA,"Cladocopium_Davies_comp52580_c0_seq1_Symbiont"
"6891","Down",NA,"Cladocopium_Davies_comp52627_c0_seq1_Symbiont"
"6892","Down",NA,"Cladocopium_Davies_comp52655_c0_seq1_Symbiont"
"6893","Down",NA,"Cladocopium_Davies_comp52681_c0_seq1_Symbiont"
"6894","Down",NA,"Cladocopium_Davies_comp52694_c0_seq1_Symbiont"
"6895","Down",NA,"Cladocopium_Davies_comp52706_c0_seq1_Symbiont"
"6896","Down",NA,"Cladocopium_Davies_comp52712_c0_seq1_Symbiont"
"6897","Down",NA,"Cladocopium_Davies_comp52714_c0_seq2_Symbiont"
"6898","Down",NA,"Cladocopium_Davies_comp52782_c0_seq1_Symbiont"
"6899","Down",NA,"Cladocopium_Davies_comp52815_c0_seq1_Symbiont"
"6900","Down",NA,"Cladocopium_Davies_comp52831_c0_seq1_Symbiont"
"6901","Down",NA,"Cladocopium_Davies_comp52863_c0_seq1_Symbiont"
"6902","Down",NA,"Cladocopium_Davies_comp52865_c0_seq1_Symbiont"
"6903","Down",NA,"Cladocopium_Davies_comp52880_c0_seq1_Symbiont"
"6904","Down",NA,"Cladocopium_Davies_comp52887_c0_seq1_Symbiont"
"6905","Down",NA,"Cladocopium_Davies_comp52893_c0_seq1_Symbiont"
"6906","Down",NA,"Cladocopium_Davies_comp52901_c0_seq1_Symbiont"
"6907","Down",NA,"Cladocopium_Davies_comp52927_c0_seq1_Symbiont"
"6908","Down",NA,"Cladocopium_Davies_comp52932_c0_seq1_Symbiont"
"6909","Down",NA,"Cladocopium_Davies_comp52960_c0_seq1_Symbiont"
"6910","Down",NA,"Cladocopium_Davies_comp52978_c0_seq1_Symbiont"
"6911","Down",NA,"Cladocopium_Davies_comp52990_c0_seq1_Symbiont"
"6912","Down",NA,"Cladocopium_Davies_comp53002_c0_seq1_Symbiont"
"6913","Down",NA,"Cladocopium_Davies_comp53007_c0_seq1_Symbiont"
"6914","Down",NA,"Cladocopium_Davies_comp53035_c0_seq1_Symbiont"
"6915","Down",NA,"Cladocopium_Davies_comp53071_c0_seq1_Symbiont"
"6916","Down",NA,"Cladocopium_Davies_comp53084_c0_seq1_Symbiont"
"6917","Down",NA,"Cladocopium_Davies_comp53105_c0_seq1_Symbiont"
"6918","Down",NA,"Cladocopium_Davies_comp53133_c0_seq1_Symbiont"
"6919","Down",NA,"Cladocopium_Davies_comp53172_c0_seq1_Symbiont"
"6920","Down",NA,"Cladocopium_Davies_comp53178_c0_seq1_Symbiont"
"6921","Down",NA,"Cladocopium_Davies_comp53186_c0_seq1_Symbiont"
"6922","Down",NA,"Cladocopium_Davies_comp53196_c0_seq1_Symbiont"
"6923","Down",NA,"Cladocopium_Davies_comp53226_c0_seq1_Symbiont"
"6924","Down",NA,"Cladocopium_Davies_comp53231_c0_seq2_Symbiont"
"6925","Down",NA,"Cladocopium_Davies_comp53236_c0_seq1_Symbiont"
"6926","Down",NA,"Cladocopium_Davies_comp53237_c0_seq1_Symbiont"
"6927","Down",NA,"Cladocopium_Davies_comp53261_c0_seq1_Symbiont"
"6928","Down",NA,"Cladocopium_Davies_comp53282_c0_seq1_Symbiont"
"6929","Down",NA,"Cladocopium_Davies_comp53291_c0_seq1_Symbiont"
"6930","Down",NA,"Cladocopium_Davies_comp53332_c0_seq1_Symbiont"
"6931","Down",NA,"Cladocopium_Davies_comp53333_c0_seq1_Symbiont"
"6932","Down",NA,"Cladocopium_Davies_comp53336_c0_seq1_Symbiont"
"6933","Down",NA,"Cladocopium_Davies_comp53340_c0_seq1_Symbiont"
"6934","Down",NA,"Cladocopium_Davies_comp53353_c0_seq1_Symbiont"
"6935","Down",NA,"Cladocopium_Davies_comp53359_c0_seq1_Symbiont"
"6936","Down",NA,"Cladocopium_Davies_comp53361_c0_seq1_Symbiont"
"6937","Down",NA,"Cladocopium_Davies_comp53362_c0_seq1_Symbiont"
"6938","Down",NA,"Cladocopium_Davies_comp53418_c0_seq1_Symbiont"
"6939","Down",NA,"Cladocopium_Davies_comp53435_c0_seq1_Symbiont"
"6940","Down",NA,"Cladocopium_Davies_comp53474_c0_seq1_Symbiont"
"6941","Down",NA,"Cladocopium_Davies_comp53533_c0_seq1_Symbiont"
"6942","Down",NA,"Cladocopium_Davies_comp53560_c0_seq1_Symbiont"
"6943","Down",NA,"Cladocopium_Davies_comp53598_c0_seq1_Symbiont"
"6944","Down",NA,"Cladocopium_Davies_comp53603_c0_seq1_Symbiont"
"6945","Down",NA,"Cladocopium_Davies_comp53630_c0_seq1_Symbiont"
"6946","Down",NA,"Cladocopium_Davies_comp53639_c0_seq1_Symbiont"
"6947","Down",NA,"Cladocopium_Davies_comp53661_c0_seq1_Symbiont"
"6948","Down",NA,"Cladocopium_Davies_comp53666_c0_seq1_Symbiont"
"6949","Down",NA,"Cladocopium_Davies_comp53731_c0_seq1_Symbiont"
"6950","Down",NA,"Cladocopium_Davies_comp53763_c0_seq1_Symbiont"
"6951","Down",NA,"Cladocopium_Davies_comp53765_c0_seq1_Symbiont"
"6952","Down",NA,"Cladocopium_Davies_comp53769_c0_seq1_Symbiont"
"6953","Down",NA,"Cladocopium_Davies_comp53777_c0_seq1_Symbiont"
"6954","Down",NA,"Cladocopium_Davies_comp53790_c0_seq1_Symbiont"
"6955","Down",NA,"Cladocopium_Davies_comp53811_c0_seq1_Symbiont"
"6956","Down",NA,"Cladocopium_Davies_comp53825_c0_seq1_Symbiont"
"6957","Down",NA,"Cladocopium_Davies_comp53826_c0_seq1_Symbiont"
"6958","Down",NA,"Cladocopium_Davies_comp53828_c0_seq1_Symbiont"
"6959","Down",NA,"Cladocopium_Davies_comp53840_c0_seq1_Symbiont"
"6960","Down",NA,"Cladocopium_Davies_comp53861_c0_seq1_Symbiont"
"6961","Down",NA,"Cladocopium_Davies_comp53867_c0_seq1_Symbiont"
"6962","Down",NA,"Cladocopium_Davies_comp53871_c0_seq1_Symbiont"
"6963","Down",NA,"Cladocopium_Davies_comp53893_c0_seq1_Symbiont"
"6964","Down",NA,"Cladocopium_Davies_comp53902_c0_seq1_Symbiont"
"6965","Down",NA,"Cladocopium_Davies_comp53924_c0_seq1_Symbiont"
"6966","Down",NA,"Cladocopium_Davies_comp53975_c0_seq1_Symbiont"
"6967","Down",NA,"Cladocopium_Davies_comp53985_c0_seq1_Symbiont"
"6968","Down",NA,"Cladocopium_Davies_comp54005_c0_seq1_Symbiont"
"6969","Down",NA,"Cladocopium_Davies_comp54006_c0_seq2_Symbiont"
"6970","Down",NA,"Cladocopium_Davies_comp54013_c0_seq1_Symbiont"
"6971","Down",NA,"Cladocopium_Davies_comp54050_c0_seq1_Symbiont"
"6972","Down",NA,"Cladocopium_Davies_comp54071_c0_seq1_Symbiont"
"6973","Down",NA,"Cladocopium_Davies_comp54072_c0_seq1_Symbiont"
"6974","Down",NA,"Cladocopium_Davies_comp54141_c0_seq1_Symbiont"
"6975","Down",NA,"Cladocopium_Davies_comp54173_c0_seq1_Symbiont"
"6976","Down",NA,"Cladocopium_Davies_comp54184_c0_seq1_Symbiont"
"6977","Down",NA,"Cladocopium_Davies_comp54219_c0_seq1_Symbiont"
"6978","Down",NA,"Cladocopium_Davies_comp54263_c0_seq1_Symbiont"
"6979","Down",NA,"Cladocopium_Davies_comp54315_c0_seq1_Symbiont"
"6980","Down",NA,"Cladocopium_Davies_comp54321_c0_seq1_Symbiont"
"6981","Down",NA,"Cladocopium_Davies_comp54335_c0_seq1_Symbiont"
"6982","Down",NA,"Cladocopium_Davies_comp54362_c0_seq1_Symbiont"
"6983","Down",NA,"Cladocopium_Davies_comp54391_c0_seq1_Symbiont"
"6984","Down",NA,"Cladocopium_Davies_comp54412_c0_seq1_Symbiont"
"6985","Down",NA,"Cladocopium_Davies_comp54414_c0_seq1_Symbiont"
"6986","Down",NA,"Cladocopium_Davies_comp54445_c0_seq1_Symbiont"
"6987","Down",NA,"Cladocopium_Davies_comp54454_c0_seq1_Symbiont"
"6988","Down",NA,"Cladocopium_Davies_comp54468_c0_seq1_Symbiont"
"6989","Down",NA,"Cladocopium_Davies_comp54481_c0_seq1_Symbiont"
"6990","Down",NA,"Cladocopium_Davies_comp54506_c0_seq1_Symbiont"
"6991","Down",NA,"Cladocopium_Davies_comp54515_c0_seq1_Symbiont"
"6992","Down",NA,"Cladocopium_Davies_comp54557_c0_seq1_Symbiont"
"6993","Down",NA,"Cladocopium_Davies_comp54561_c0_seq1_Symbiont"
"6994","Down",NA,"Cladocopium_Davies_comp54576_c0_seq1_Symbiont"
"6995","Down",NA,"Cladocopium_Davies_comp54580_c0_seq1_Symbiont"
"6996","Down",NA,"Cladocopium_Davies_comp54627_c0_seq1_Symbiont"
"6997","Down",NA,"Cladocopium_Davies_comp54629_c0_seq1_Symbiont"
"6998","Down",NA,"Cladocopium_Davies_comp54633_c0_seq1_Symbiont"
"6999","Down",NA,"Cladocopium_Davies_comp54653_c0_seq1_Symbiont"
"7000","Down",NA,"Cladocopium_Davies_comp54654_c0_seq1_Symbiont"
"7001","Down",NA,"Cladocopium_Davies_comp54657_c0_seq1_Symbiont"
"7002","Down",NA,"Cladocopium_Davies_comp54659_c0_seq1_Symbiont"
"7003","Down",NA,"Cladocopium_Davies_comp54744_c0_seq1_Symbiont"
"7004","Down",NA,"Cladocopium_Davies_comp54756_c0_seq1_Symbiont"
"7005","Down",NA,"Cladocopium_Davies_comp54759_c0_seq1_Symbiont"
"7006","Down",NA,"Cladocopium_Davies_comp54762_c0_seq1_Symbiont"
"7007","Down",NA,"Cladocopium_Davies_comp54839_c0_seq1_Symbiont"
"7008","Down",NA,"Cladocopium_Davies_comp54857_c0_seq1_Symbiont"
"7009","Down",NA,"Cladocopium_Davies_comp54874_c0_seq1_Symbiont"
"7010","Down",NA,"Cladocopium_Davies_comp54878_c0_seq1_Symbiont"
"7011","Down",NA,"Cladocopium_Davies_comp54946_c0_seq1_Symbiont"
"7012","Down",NA,"Cladocopium_Davies_comp54955_c0_seq1_Symbiont"
"7013","Down",NA,"Cladocopium_Davies_comp54970_c0_seq2_Symbiont"
"7014","Down",NA,"Cladocopium_Davies_comp54999_c0_seq1_Symbiont"
"7015","Down",NA,"Cladocopium_Davies_comp55052_c0_seq1_Symbiont"
"7016","Down",NA,"Cladocopium_Davies_comp55059_c0_seq1_Symbiont"
"7017","Down",NA,"Cladocopium_Davies_comp55112_c0_seq1_Symbiont"
"7018","Down",NA,"Cladocopium_Davies_comp55194_c0_seq1_Symbiont"
"7019","Down",NA,"Cladocopium_Davies_comp55232_c0_seq1_Symbiont"
"7020","Down",NA,"Cladocopium_Davies_comp55236_c0_seq1_Symbiont"
"7021","Down",NA,"Cladocopium_Davies_comp55241_c0_seq1_Symbiont"
"7022","Down",NA,"Cladocopium_Davies_comp55293_c0_seq1_Symbiont"
"7023","Down",NA,"Cladocopium_Davies_comp55317_c0_seq1_Symbiont"
"7024","Down",NA,"Cladocopium_Davies_comp55367_c0_seq1_Symbiont"
"7025","Down",NA,"Cladocopium_Davies_comp55429_c0_seq1_Symbiont"
"7026","Down",NA,"Cladocopium_Davies_comp55436_c0_seq1_Symbiont"
"7027","Down",NA,"Cladocopium_Davies_comp55476_c0_seq1_Symbiont"
"7028","Down",NA,"Cladocopium_Davies_comp55481_c0_seq1_Symbiont"
"7029","Down",NA,"Cladocopium_Davies_comp55523_c0_seq1_Symbiont"
"7030","Down",NA,"Cladocopium_Davies_comp55539_c0_seq1_Symbiont"
"7031","Down",NA,"Cladocopium_Davies_comp55555_c0_seq1_Symbiont"
"7032","Down",NA,"Cladocopium_Davies_comp55652_c0_seq1_Symbiont"
"7033","Down",NA,"Cladocopium_Davies_comp55685_c0_seq1_Symbiont"
"7034","Down",NA,"Cladocopium_Davies_comp55727_c0_seq1_Symbiont"
"7035","Down",NA,"Cladocopium_Davies_comp55738_c0_seq1_Symbiont"
"7036","Down",NA,"Cladocopium_Davies_comp55740_c0_seq1_Symbiont"
"7037","Down",NA,"Cladocopium_Davies_comp55778_c0_seq1_Symbiont"
"7038","Down",NA,"Cladocopium_Davies_comp55789_c0_seq1_Symbiont"
"7039","Down",NA,"Cladocopium_Davies_comp55814_c0_seq1_Symbiont"
"7040","Down",NA,"Cladocopium_Davies_comp55822_c0_seq1_Symbiont"
"7041","Down",NA,"Cladocopium_Davies_comp55873_c0_seq1_Symbiont"
"7042","Down",NA,"Cladocopium_Davies_comp55878_c0_seq1_Symbiont"
"7043","Down",NA,"Cladocopium_Davies_comp55883_c0_seq2_Symbiont"
"7044","Down",NA,"Cladocopium_Davies_comp55895_c0_seq1_Symbiont"
"7045","Down",NA,"Cladocopium_Davies_comp55902_c0_seq1_Symbiont"
"7046","Down",NA,"Cladocopium_Davies_comp55913_c0_seq1_Symbiont"
"7047","Down",NA,"Cladocopium_Davies_comp55927_c0_seq1_Symbiont"
"7048","Down",NA,"Cladocopium_Davies_comp55941_c0_seq1_Symbiont"
"7049","Down",NA,"Cladocopium_Davies_comp55978_c0_seq1_Symbiont"
"7050","Down",NA,"Cladocopium_Davies_comp56001_c0_seq1_Symbiont"
"7051","Down",NA,"Cladocopium_Davies_comp56070_c0_seq1_Symbiont"
"7052","Down",NA,"Cladocopium_Davies_comp56100_c0_seq1_Symbiont"
"7053","Down",NA,"Cladocopium_Davies_comp56183_c0_seq1_Symbiont"
"7054","Down",NA,"Cladocopium_Davies_comp56252_c0_seq1_Symbiont"
"7055","Down",NA,"Cladocopium_Davies_comp56273_c0_seq1_Symbiont"
"7056","Down",NA,"Cladocopium_Davies_comp56356_c0_seq1_Symbiont"
"7057","Down",NA,"Cladocopium_Davies_comp56370_c0_seq1_Symbiont"
"7058","Down",NA,"Cladocopium_Davies_comp56456_c0_seq1_Symbiont"
"7059","Down",NA,"Cladocopium_Davies_comp56460_c0_seq1_Symbiont"
"7060","Down",NA,"Cladocopium_Davies_comp56466_c0_seq1_Symbiont"
"7061","Down",NA,"Cladocopium_Davies_comp56487_c0_seq1_Symbiont"
"7062","Down",NA,"Cladocopium_Davies_comp56508_c0_seq1_Symbiont"
"7063","Down",NA,"Cladocopium_Davies_comp56514_c0_seq1_Symbiont"
"7064","Down",NA,"Cladocopium_Davies_comp56550_c0_seq1_Symbiont"
"7065","Down",NA,"Cladocopium_Davies_comp56665_c0_seq1_Symbiont"
"7066","Down",NA,"Cladocopium_Davies_comp56668_c0_seq2_Symbiont"
"7067","Down",NA,"Cladocopium_Davies_comp56673_c0_seq1_Symbiont"
"7068","Down",NA,"Cladocopium_Davies_comp56811_c0_seq1_Symbiont"
"7069","Down",NA,"Cladocopium_Davies_comp56820_c0_seq2_Symbiont"
"7070","Down",NA,"Cladocopium_Davies_comp56839_c0_seq1_Symbiont"
