"gene","PC_349_C_Sid_yr2","PC_350_La_Sid_yr2","PC_362_C_Sid_yr2","PC_363_La_Sid_yr2","PC_365_C_Sid_yr2","PC_366_La_Sid_yr2","PC_368_C_Sid_yr2","PC_371_C_Sid_yr2","PC_372_La_Sid_yr2","PC_374_C_Sid_yr2","PC_375_La_Sid_yr2","PO_331_C_Sid_yr2","PO_332_La_Sid_yr2","PO_334_C_Sid_yr2","PO_335_La_Sid_yr2","PO_337_C_Sid_yr2","PO_338_La_Sid_yr2","PO_340_C_Sid_yr2","PO_341_La_Sid_yr2","PO_343_C_Sid_yr2","PO_344_La_Sid_yr2","PO_347_La_Sid_yr2","R_003_C_Sid_yr2","R_004_La_Sid_yr2","R_009_C_Sid_yr2","R_010_La_Sid_yr2","R_012_C_Sid_yr2","R_013_La_Sid_yr2","R_015_C_Sid_yr2","R_018_C_Sid_yr2","R_019_La_Sid_yr2","R_021_C_Sid_yr2","R_022_La_Sid_yr2","R_025_La_Sid_yr2","R_027_C_Sid_yr2","R_030_C_Sid_yr2"
"Breviolum_Sid-radians_Avila-Medina_DN770559_c0_g1_i1_Symbiont",3.83360328785103,4.39069486819002,5.6285107093815,3.99470894839167,4.29918109964187,6.23166551979529,7.11988104944873,0,0.673645655351515,9.0740125689339,7.69944518081515,8.72018888132665,7.14895188706232,8.8946086647473,0,3.92900058494514,8.18785399527388,1.2179007794836,6.3906482043836,2.96405278491868,0,2.63623358193388,0,2.25154253697512,0,0,2.14957719679318,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN770854_c0_g1_i1_Symbiont",1.27786776261701,19.7581269068551,3.752340472921,1.33156964946389,2.86612073309458,1.9174355445524,4.15326394551176,0,0,3.29964093415778,6.15955614465212,4.36009444066332,2.19967750371148,5.08263352271275,5.03296759611965,1.30966686164838,0,7.30740467690159,2.84028809083715,4.44607917737802,3.34108153904712,6.59058395483469,0,0,0,0,0,1.51999031100987,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN770875_c0_g1_i1_Symbiont",0,8.78138973638003,10.3189363005328,2.66313929892778,5.73224146618916,8.14910106434769,3.55994052472436,0,0,2.47473070061834,7.18614883542747,8.72018888132665,3.84943563149509,6.98862109373002,11.3241770912692,1.30966686164838,8.18785399527388,0,4.26043213625573,4.44607917737802,1.67054076952356,7.90870074580163,0,0,0,0,0,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN771091_c0_g1_i1_Symbiont",7.66720657570206,6.58604230228502,2.81425535469075,3.99470894839167,10.031422565831,10.0665366089001,8.30652789102352,0,0,11.5487432695522,10.2659269077535,4.36009444066332,10.9983875185574,8.25927947440821,7.54945139417947,9.16766803153866,12.2817809929108,12.179007794836,4.97050415896502,2.96405278491868,5.84689269333245,1.97717518645041,0,0,0,0,0,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN771134_c0_g1_i1_Symbiont",2.55573552523402,13.17208460457,11.257021418763,11.984126845175,10.7479527491047,11.5046132673144,4.15326394551176,0,0,2.47473070061834,1.53988903616303,8.72018888132665,10.4484681426295,0,0,0.65483343082419,4.09392699763694,7.30740467690159,9.23093629522075,6.66911876606703,5.84689269333245,13.8402263051528,0,0,0,0,0,0,0,0,0,0,0,6.13370825478743,0,0
"Breviolum_Sid-radians_Avila-Medina_DN771157_c0_g1_i1_Symbiont",8.94507433831907,17.5627794727601,5.6285107093815,10.6525571957111,8.59836219928374,15.3394843564192,7.11988104944873,0.995849766811369,0,6.59928186831556,11.2925195985289,15.2603305423216,12.648145646341,11.4359254261037,8.80769329320938,14.4063354781322,4.09392699763694,4.87160311793439,9.94100831793004,9.63317155098572,10.8585150019031,8.23822994354336,0,0,0,0,0,4.55997093302961,0.719971583674897,7.1444774198245,0,1.01865235405678,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN771172_c0_g1_i1_Symbiont",8.94507433831907,8.78138973638003,5.6285107093815,2.66313929892778,5.01571128291551,12.9426899257287,8.89985131181091,0,0,4.12455116769723,9.23933421697818,4.36009444066332,8.79871001484593,5.08263352271275,3.77472569708974,5.89350087741771,4.09392699763694,4.87160311793439,4.97050415896502,5.18709237360769,4.17635192380889,7.24964235031816,0,0,0,0,0,1.51999031100987,0.719971583674897,0,0,0,0,0,0.895511620668436,0
"Breviolum_Sid-radians_Avila-Medina_DN771261_c0_g1_i1_Symbiont",2.55573552523402,15.3674320386651,9.38085118230251,3.99470894839167,5.01571128291551,14.8601254702811,8.89985131181091,0,0,6.59928186831556,13.8590013254673,2.18004722033166,13.1980650222689,6.35329190339093,11.3241770912692,9.82250146236285,0,14.6148093538032,9.94100831793004,2.96405278491868,5.84689269333245,13.1811679096694,0,0,0,0,2.14957719679318,6.07996124403948,0,0,1.62996273684903,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN771325_c0_g1_i1_Symbiont",3.83360328785103,8.78138973638003,2.81425535469075,3.99470894839167,5.73224146618916,4.3142299752429,5.33991078708655,0,0,9.0740125689339,5.64625979926444,10.9002361016583,3.84943563149509,7.62395028406912,7.54945139417947,5.23866744659352,8.18785399527388,4.87160311793439,8.52086427251146,5.92810556983736,9.18797423237957,2.30670438419214,0,0,0,0,0,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN771453_c0_g1_i1_Symbiont",2.55573552523402,2.19534743409501,0.938085118230251,2.66313929892778,5.01571128291551,4.3142299752429,1.18664684157479,0,0,9.0740125689339,2.05318538155071,0,4.39935500742296,3.81197514203456,0,1.96450029247257,0,3.65370233845079,1.42014404541858,1.48202639245934,3.34108153904712,2.96576277967561,0,0,0,1.5425312149,0,0,1.43994316734979,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN771512_c0_g1_i1_Symbiont",3.83360328785103,8.78138973638003,7.504680945842,0,1.43306036654729,6.23166551979529,0.593323420787394,0,0,4.12455116769723,5.13296345387677,2.18004722033166,4.39935500742296,5.08263352271275,7.54945139417947,3.92900058494514,0,0,4.26043213625573,5.92810556983736,5.01162230857067,0.329529197741734,0,0,0,0,0,0,0.719971583674897,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN771641_c0_g1_i1_Symbiont",3.83360328785103,0,7.504680945842,0,0.716530183273645,1.9174355445524,1.18664684157479,0,0,7.42419210185501,1.53988903616303,2.18004722033166,2.74959687963935,1.90598757101728,2.51648379805982,0.65483343082419,0,3.65370233845079,0.710072022709288,6.66911876606703,3.34108153904712,5.93152555935122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Breviolum_Sid-radians_Avila-Medina_DN771747_c0_g1_i1_Symbiont",337.357089330891,59.2743807205652,326.453621144127,6.65784824731946,6738.24984350536,104.979596064244,3086.46843493602,6.97094836767959,485.698517508442,687.150224538358,132.430457110021,5809.82584218388,12.648145646341,3912.99248329847,134.631883196201,28.8126709562644,777.846129551019,1209.37547402721,1592.69154693693,5.18709237360769,43.4340600076125,266.589120973063,17.6729036763201,6.75462761092536,52.6533254848329,239.86360391695,11.8226745823625,19.7598740431283,94.3162774614115,342.934916151576,12.2247205263677,89.6414071569963,1.8707573058583,1101.00063173434,124.476115272913,24.6049766459395
