"","DEG","up.results_LC_RC_padj.1","down.results_LC_RC_padj.1"
"272","Up","Breviolum_Sid-radians_Avila-Medina_DN137444_c0_g1_i1_Symbiont",NA
"273","Up","Breviolum_Sid-radians_Avila-Medina_DN137463_c0_g1_i1_Symbiont",NA
"274","Up","Breviolum_Sid-radians_Avila-Medina_DN137799_c0_g1_i1_Symbiont",NA
"275","Up","Breviolum_Sid-radians_Avila-Medina_DN138156_c0_g1_i1_Symbiont",NA
"276","Up","Breviolum_Sid-radians_Avila-Medina_DN138638_c0_g2_i1_Symbiont",NA
"277","Up","Breviolum_Sid-radians_Avila-Medina_DN138826_c0_g2_i1_Symbiont",NA
"278","Up","Breviolum_Sid-radians_Avila-Medina_DN139067_c0_g1_i1_Symbiont",NA
"279","Up","Breviolum_Sid-radians_Avila-Medina_DN139260_c0_g1_i1_Symbiont",NA
"280","Up","Breviolum_Sid-radians_Avila-Medina_DN139370_c1_g1_i1_Symbiont",NA
"281","Up","Breviolum_Sid-radians_Avila-Medina_DN139514_c0_g1_i1_Symbiont",NA
"282","Up","Breviolum_Sid-radians_Avila-Medina_DN139584_c0_g1_i1_Symbiont",NA
"283","Up","Breviolum_Sid-radians_Avila-Medina_DN142163_c0_g1_i1_Symbiont",NA
"284","Up","Breviolum_Sid-radians_Avila-Medina_DN142340_c0_g1_i1_Symbiont",NA
"285","Up","Breviolum_Sid-radians_Avila-Medina_DN142768_c0_g1_i1_Symbiont",NA
"286","Up","Breviolum_Sid-radians_Avila-Medina_DN142769_c0_g1_i1_Symbiont",NA
"287","Up","Breviolum_Sid-radians_Avila-Medina_DN143294_c0_g1_i1_Symbiont",NA
"288","Up","Breviolum_Sid-radians_Avila-Medina_DN143430_c0_g1_i1_Symbiont",NA
"289","Up","Breviolum_Sid-radians_Avila-Medina_DN143580_c0_g1_i1_Symbiont",NA
"290","Up","Breviolum_Sid-radians_Avila-Medina_DN143621_c0_g1_i1_Symbiont",NA
"291","Up","Breviolum_Sid-radians_Avila-Medina_DN143769_c0_g2_i1_Symbiont",NA
"292","Up","Breviolum_Sid-radians_Avila-Medina_DN143836_c0_g1_i1_Symbiont",NA
"293","Up","Breviolum_Sid-radians_Avila-Medina_DN14383_c0_g1_i1_Symbiont",NA
"294","Up","Breviolum_Sid-radians_Avila-Medina_DN144323_c0_g1_i1_Symbiont",NA
"295","Up","Breviolum_Sid-radians_Avila-Medina_DN1446_c0_g1_i1_Symbiont",NA
"296","Up","Breviolum_Sid-radians_Avila-Medina_DN146073_c1_g1_i1_Symbiont",NA
"297","Up","Breviolum_Sid-radians_Avila-Medina_DN146322_c0_g1_i1_Symbiont",NA
"298","Up","Breviolum_Sid-radians_Avila-Medina_DN148758_c0_g1_i1_Symbiont",NA
"299","Up","Breviolum_Sid-radians_Avila-Medina_DN149301_c0_g2_i1_Symbiont",NA
"300","Up","Breviolum_Sid-radians_Avila-Medina_DN150089_c0_g1_i1_Symbiont",NA
"301","Up","Breviolum_Sid-radians_Avila-Medina_DN150342_c0_g1_i1_Symbiont",NA
"302","Up","Breviolum_Sid-radians_Avila-Medina_DN150369_c0_g1_i1_Symbiont",NA
"303","Up","Breviolum_Sid-radians_Avila-Medina_DN150384_c0_g1_i1_Symbiont",NA
"304","Up","Breviolum_Sid-radians_Avila-Medina_DN150441_c0_g1_i1_Symbiont",NA
"305","Up","Breviolum_Sid-radians_Avila-Medina_DN151184_c0_g1_i1_Symbiont",NA
"306","Up","Breviolum_Sid-radians_Avila-Medina_DN151195_c0_g1_i1_Symbiont",NA
"307","Up","Breviolum_Sid-radians_Avila-Medina_DN151206_c0_g1_i1_Symbiont",NA
"308","Up","Breviolum_Sid-radians_Avila-Medina_DN151244_c0_g1_i1_Symbiont",NA
"309","Up","Breviolum_Sid-radians_Avila-Medina_DN151638_c0_g2_i1_Symbiont",NA
"310","Up","Breviolum_Sid-radians_Avila-Medina_DN152294_c0_g1_i1_Symbiont",NA
"311","Up","Breviolum_Sid-radians_Avila-Medina_DN152487_c0_g1_i1_Symbiont",NA
"312","Up","Breviolum_Sid-radians_Avila-Medina_DN152915_c0_g1_i1_Symbiont",NA
"313","Up","Breviolum_Sid-radians_Avila-Medina_DN153055_c0_g1_i1_Symbiont",NA
"314","Up","Breviolum_Sid-radians_Avila-Medina_DN153175_c0_g1_i1_Symbiont",NA
"315","Up","Breviolum_Sid-radians_Avila-Medina_DN153448_c0_g1_i1_Symbiont",NA
"316","Up","Breviolum_Sid-radians_Avila-Medina_DN154746_c0_g2_i1_Symbiont",NA
"317","Up","Breviolum_Sid-radians_Avila-Medina_DN154981_c0_g1_i1_Symbiont",NA
"318","Up","Breviolum_Sid-radians_Avila-Medina_DN155056_c0_g1_i1_Symbiont",NA
"319","Up","Breviolum_Sid-radians_Avila-Medina_DN155487_c0_g1_i1_Symbiont",NA
"320","Up","Breviolum_Sid-radians_Avila-Medina_DN155893_c0_g1_i1_Symbiont",NA
"321","Up","Breviolum_Sid-radians_Avila-Medina_DN156277_c0_g2_i1_Symbiont",NA
"322","Up","Breviolum_Sid-radians_Avila-Medina_DN156574_c0_g1_i1_Symbiont",NA
"323","Up","Breviolum_Sid-radians_Avila-Medina_DN15676_c0_g2_i1_Symbiont",NA
"324","Up","Breviolum_Sid-radians_Avila-Medina_DN157110_c0_g1_i1_Symbiont",NA
"325","Up","Breviolum_Sid-radians_Avila-Medina_DN157214_c0_g1_i1_Symbiont",NA
"326","Up","Breviolum_Sid-radians_Avila-Medina_DN157214_c1_g1_i1_Symbiont",NA
"327","Up","Breviolum_Sid-radians_Avila-Medina_DN15734_c0_g1_i1_Symbiont",NA
"328","Up","Breviolum_Sid-radians_Avila-Medina_DN1578_c0_g1_i1_Symbiont",NA
"329","Up","Breviolum_Sid-radians_Avila-Medina_DN157930_c0_g1_i1_Symbiont",NA
"330","Up","Breviolum_Sid-radians_Avila-Medina_DN157940_c0_g2_i1_Symbiont",NA
"331","Up","Breviolum_Sid-radians_Avila-Medina_DN1579_c0_g1_i1_Symbiont",NA
"332","Up","Breviolum_Sid-radians_Avila-Medina_DN158152_c0_g1_i1_Symbiont",NA
"333","Up","Breviolum_Sid-radians_Avila-Medina_DN158814_c0_g1_i1_Symbiont",NA
"334","Up","Breviolum_Sid-radians_Avila-Medina_DN159236_c0_g1_i1_Symbiont",NA
"335","Up","Breviolum_Sid-radians_Avila-Medina_DN159248_c0_g1_i1_Symbiont",NA
"336","Up","Breviolum_Sid-radians_Avila-Medina_DN1592_c0_g1_i1_Symbiont",NA
"337","Up","Breviolum_Sid-radians_Avila-Medina_DN159803_c0_g1_i1_Symbiont",NA
"338","Up","Breviolum_Sid-radians_Avila-Medina_DN16005_c0_g1_i1_Symbiont",NA
"339","Up","Breviolum_Sid-radians_Avila-Medina_DN160193_c0_g1_i1_Symbiont",NA
"340","Up","Breviolum_Sid-radians_Avila-Medina_DN160592_c0_g1_i1_Symbiont",NA
"341","Up","Breviolum_Sid-radians_Avila-Medina_DN16065_c0_g1_i1_Symbiont",NA
"342","Up","Breviolum_Sid-radians_Avila-Medina_DN160907_c0_g1_i1_Symbiont",NA
"343","Up","Breviolum_Sid-radians_Avila-Medina_DN160928_c0_g1_i1_Symbiont",NA
"344","Up","Breviolum_Sid-radians_Avila-Medina_DN161037_c0_g1_i1_Symbiont",NA
"345","Up","Breviolum_Sid-radians_Avila-Medina_DN161165_c0_g1_i1_Symbiont",NA
"346","Up","Breviolum_Sid-radians_Avila-Medina_DN161166_c0_g2_i1_Symbiont",NA
"347","Up","Breviolum_Sid-radians_Avila-Medina_DN161176_c0_g1_i1_Symbiont",NA
"348","Up","Breviolum_Sid-radians_Avila-Medina_DN161246_c0_g1_i1_Symbiont",NA
"349","Up","Breviolum_Sid-radians_Avila-Medina_DN161297_c0_g1_i1_Symbiont",NA
"350","Up","Breviolum_Sid-radians_Avila-Medina_DN161323_c0_g1_i1_Symbiont",NA
"351","Up","Breviolum_Sid-radians_Avila-Medina_DN161336_c0_g1_i1_Symbiont",NA
"352","Up","Breviolum_Sid-radians_Avila-Medina_DN161435_c0_g2_i1_Symbiont",NA
"353","Up","Breviolum_Sid-radians_Avila-Medina_DN161447_c0_g1_i1_Symbiont",NA
"354","Up","Breviolum_Sid-radians_Avila-Medina_DN161461_c0_g2_i1_Symbiont",NA
"355","Up","Breviolum_Sid-radians_Avila-Medina_DN161664_c0_g1_i1_Symbiont",NA
"356","Up","Breviolum_Sid-radians_Avila-Medina_DN161701_c0_g1_i1_Symbiont",NA
"357","Up","Breviolum_Sid-radians_Avila-Medina_DN161701_c0_g2_i1_Symbiont",NA
"358","Up","Breviolum_Sid-radians_Avila-Medina_DN161729_c0_g1_i1_Symbiont",NA
"359","Up","Breviolum_Sid-radians_Avila-Medina_DN161736_c0_g1_i1_Symbiont",NA
"360","Up","Breviolum_Sid-radians_Avila-Medina_DN161790_c0_g1_i1_Symbiont",NA
"361","Up","Breviolum_Sid-radians_Avila-Medina_DN161969_c0_g1_i1_Symbiont",NA
"362","Up","Breviolum_Sid-radians_Avila-Medina_DN161973_c0_g1_i1_Symbiont",NA
"363","Up","Breviolum_Sid-radians_Avila-Medina_DN161990_c0_g1_i1_Symbiont",NA
"364","Up","Breviolum_Sid-radians_Avila-Medina_DN162032_c0_g1_i1_Symbiont",NA
"365","Up","Breviolum_Sid-radians_Avila-Medina_DN162069_c0_g1_i1_Symbiont",NA
"366","Up","Breviolum_Sid-radians_Avila-Medina_DN162150_c0_g1_i1_Symbiont",NA
"367","Up","Breviolum_Sid-radians_Avila-Medina_DN162187_c0_g1_i1_Symbiont",NA
"368","Up","Breviolum_Sid-radians_Avila-Medina_DN162205_c0_g1_i1_Symbiont",NA
"369","Up","Breviolum_Sid-radians_Avila-Medina_DN162293_c0_g1_i1_Symbiont",NA
"370","Up","Breviolum_Sid-radians_Avila-Medina_DN162376_c0_g1_i1_Symbiont",NA
"371","Up","Breviolum_Sid-radians_Avila-Medina_DN162390_c0_g1_i1_Symbiont",NA
"372","Up","Breviolum_Sid-radians_Avila-Medina_DN162431_c0_g1_i1_Symbiont",NA
"373","Up","Breviolum_Sid-radians_Avila-Medina_DN162603_c0_g1_i1_Symbiont",NA
"374","Up","Breviolum_Sid-radians_Avila-Medina_DN162678_c0_g1_i2_Symbiont",NA
"375","Up","Breviolum_Sid-radians_Avila-Medina_DN162681_c0_g1_i1_Symbiont",NA
"376","Up","Breviolum_Sid-radians_Avila-Medina_DN162773_c0_g1_i1_Symbiont",NA
"377","Up","Breviolum_Sid-radians_Avila-Medina_DN162786_c0_g2_i1_Symbiont",NA
"378","Up","Breviolum_Sid-radians_Avila-Medina_DN162834_c0_g1_i1_Symbiont",NA
"379","Up","Breviolum_Sid-radians_Avila-Medina_DN162836_c0_g1_i1_Symbiont",NA
"380","Up","Breviolum_Sid-radians_Avila-Medina_DN162933_c0_g1_i1_Symbiont",NA
"381","Up","Breviolum_Sid-radians_Avila-Medina_DN162970_c0_g2_i1_Symbiont",NA
"382","Up","Breviolum_Sid-radians_Avila-Medina_DN163111_c0_g1_i1_Symbiont",NA
"383","Up","Breviolum_Sid-radians_Avila-Medina_DN163271_c0_g1_i1_Symbiont",NA
"384","Up","Breviolum_Sid-radians_Avila-Medina_DN163295_c0_g1_i1_Symbiont",NA
"385","Up","Breviolum_Sid-radians_Avila-Medina_DN163313_c0_g1_i1_Symbiont",NA
"386","Up","Breviolum_Sid-radians_Avila-Medina_DN163324_c0_g1_i1_Symbiont",NA
"387","Up","Breviolum_Sid-radians_Avila-Medina_DN163352_c0_g1_i1_Symbiont",NA
"388","Up","Breviolum_Sid-radians_Avila-Medina_DN163353_c0_g1_i1_Symbiont",NA
"389","Up","Breviolum_Sid-radians_Avila-Medina_DN163392_c0_g1_i1_Symbiont",NA
"390","Up","Breviolum_Sid-radians_Avila-Medina_DN163429_c0_g1_i1_Symbiont",NA
"391","Up","Breviolum_Sid-radians_Avila-Medina_DN163446_c0_g1_i1_Symbiont",NA
"392","Up","Breviolum_Sid-radians_Avila-Medina_DN163487_c0_g1_i1_Symbiont",NA
"393","Up","Breviolum_Sid-radians_Avila-Medina_DN163531_c0_g1_i1_Symbiont",NA
"394","Up","Breviolum_Sid-radians_Avila-Medina_DN163681_c0_g1_i1_Symbiont",NA
"395","Up","Breviolum_Sid-radians_Avila-Medina_DN163682_c0_g1_i1_Symbiont",NA
"396","Up","Breviolum_Sid-radians_Avila-Medina_DN163764_c0_g1_i1_Symbiont",NA
"397","Up","Breviolum_Sid-radians_Avila-Medina_DN163944_c0_g2_i1_Symbiont",NA
"398","Up","Breviolum_Sid-radians_Avila-Medina_DN163980_c0_g1_i1_Symbiont",NA
"399","Up","Breviolum_Sid-radians_Avila-Medina_DN163988_c0_g1_i1_Symbiont",NA
"400","Up","Breviolum_Sid-radians_Avila-Medina_DN164028_c0_g2_i1_Symbiont",NA
"401","Up","Breviolum_Sid-radians_Avila-Medina_DN164074_c0_g1_i1_Symbiont",NA
"402","Up","Breviolum_Sid-radians_Avila-Medina_DN164281_c0_g1_i1_Symbiont",NA
"403","Up","Breviolum_Sid-radians_Avila-Medina_DN164387_c0_g2_i1_Symbiont",NA
"404","Up","Breviolum_Sid-radians_Avila-Medina_DN164426_c0_g1_i1_Symbiont",NA
"405","Up","Breviolum_Sid-radians_Avila-Medina_DN164433_c0_g2_i1_Symbiont",NA
"406","Up","Breviolum_Sid-radians_Avila-Medina_DN164450_c0_g1_i1_Symbiont",NA
"407","Up","Breviolum_Sid-radians_Avila-Medina_DN164480_c0_g1_i1_Symbiont",NA
"408","Up","Breviolum_Sid-radians_Avila-Medina_DN164535_c0_g1_i1_Symbiont",NA
"409","Up","Breviolum_Sid-radians_Avila-Medina_DN164569_c0_g1_i1_Symbiont",NA
"410","Up","Breviolum_Sid-radians_Avila-Medina_DN164621_c0_g1_i1_Symbiont",NA
"411","Up","Breviolum_Sid-radians_Avila-Medina_DN16466_c0_g2_i1_Symbiont",NA
"412","Up","Breviolum_Sid-radians_Avila-Medina_DN164700_c0_g1_i1_Symbiont",NA
"413","Up","Breviolum_Sid-radians_Avila-Medina_DN164943_c0_g1_i1_Symbiont",NA
"414","Up","Breviolum_Sid-radians_Avila-Medina_DN164953_c0_g1_i1_Symbiont",NA
"415","Up","Breviolum_Sid-radians_Avila-Medina_DN165013_c0_g2_i1_Symbiont",NA
"416","Up","Breviolum_Sid-radians_Avila-Medina_DN165014_c0_g1_i1_Symbiont",NA
"417","Up","Breviolum_Sid-radians_Avila-Medina_DN165017_c0_g1_i1_Symbiont",NA
"418","Up","Breviolum_Sid-radians_Avila-Medina_DN165026_c0_g1_i1_Symbiont",NA
"419","Up","Breviolum_Sid-radians_Avila-Medina_DN165076_c0_g1_i1_Symbiont",NA
"420","Up","Breviolum_Sid-radians_Avila-Medina_DN1650_c0_g1_i1_Symbiont",NA
"421","Up","Breviolum_Sid-radians_Avila-Medina_DN165104_c0_g1_i1_Symbiont",NA
"422","Up","Breviolum_Sid-radians_Avila-Medina_DN16520_c0_g1_i1_Symbiont",NA
"423","Up","Breviolum_Sid-radians_Avila-Medina_DN165221_c0_g1_i1_Symbiont",NA
"424","Up","Breviolum_Sid-radians_Avila-Medina_DN165234_c0_g1_i1_Symbiont",NA
"425","Up","Breviolum_Sid-radians_Avila-Medina_DN165249_c0_g1_i1_Symbiont",NA
"426","Up","Breviolum_Sid-radians_Avila-Medina_DN165254_c0_g1_i1_Symbiont",NA
"427","Up","Breviolum_Sid-radians_Avila-Medina_DN165274_c0_g1_i1_Symbiont",NA
"428","Up","Breviolum_Sid-radians_Avila-Medina_DN165318_c0_g1_i1_Symbiont",NA
"429","Up","Breviolum_Sid-radians_Avila-Medina_DN165351_c0_g1_i1_Symbiont",NA
"430","Up","Breviolum_Sid-radians_Avila-Medina_DN165375_c0_g1_i1_Symbiont",NA
"431","Up","Breviolum_Sid-radians_Avila-Medina_DN165397_c0_g1_i2_Symbiont",NA
"432","Up","Breviolum_Sid-radians_Avila-Medina_DN165435_c0_g2_i1_Symbiont",NA
"433","Up","Breviolum_Sid-radians_Avila-Medina_DN165438_c0_g1_i2_Symbiont",NA
"434","Up","Breviolum_Sid-radians_Avila-Medina_DN165461_c0_g2_i1_Symbiont",NA
"435","Up","Breviolum_Sid-radians_Avila-Medina_DN165532_c0_g1_i1_Symbiont",NA
"436","Up","Breviolum_Sid-radians_Avila-Medina_DN165813_c0_g1_i1_Symbiont",NA
"437","Up","Breviolum_Sid-radians_Avila-Medina_DN165969_c0_g1_i1_Symbiont",NA
"438","Up","Breviolum_Sid-radians_Avila-Medina_DN166081_c0_g2_i1_Symbiont",NA
"439","Up","Breviolum_Sid-radians_Avila-Medina_DN166128_c0_g1_i1_Symbiont",NA
"440","Up","Breviolum_Sid-radians_Avila-Medina_DN166134_c0_g1_i1_Symbiont",NA
"441","Up","Breviolum_Sid-radians_Avila-Medina_DN166162_c0_g1_i1_Symbiont",NA
"442","Up","Breviolum_Sid-radians_Avila-Medina_DN166179_c0_g2_i1_Symbiont",NA
"443","Up","Breviolum_Sid-radians_Avila-Medina_DN166236_c0_g1_i1_Symbiont",NA
"444","Up","Breviolum_Sid-radians_Avila-Medina_DN166330_c0_g1_i1_Symbiont",NA
"445","Up","Breviolum_Sid-radians_Avila-Medina_DN166333_c0_g1_i1_Symbiont",NA
"446","Up","Breviolum_Sid-radians_Avila-Medina_DN166404_c0_g1_i1_Symbiont",NA
"447","Up","Breviolum_Sid-radians_Avila-Medina_DN166408_c0_g1_i1_Symbiont",NA
"448","Up","Breviolum_Sid-radians_Avila-Medina_DN166485_c0_g1_i1_Symbiont",NA
"449","Up","Breviolum_Sid-radians_Avila-Medina_DN166511_c0_g1_i1_Symbiont",NA
"450","Up","Breviolum_Sid-radians_Avila-Medina_DN166531_c0_g1_i1_Symbiont",NA
"451","Up","Breviolum_Sid-radians_Avila-Medina_DN167172_c0_g1_i1_Symbiont",NA
"452","Up","Breviolum_Sid-radians_Avila-Medina_DN167180_c0_g1_i1_Symbiont",NA
"453","Up","Breviolum_Sid-radians_Avila-Medina_DN167236_c0_g1_i1_Symbiont",NA
"454","Up","Breviolum_Sid-radians_Avila-Medina_DN167237_c0_g1_i1_Symbiont",NA
"455","Up","Breviolum_Sid-radians_Avila-Medina_DN167241_c0_g1_i1_Symbiont",NA
"456","Up","Breviolum_Sid-radians_Avila-Medina_DN167331_c0_g1_i1_Symbiont",NA
"457","Up","Breviolum_Sid-radians_Avila-Medina_DN167336_c0_g1_i1_Symbiont",NA
"458","Up","Breviolum_Sid-radians_Avila-Medina_DN167422_c0_g1_i1_Symbiont",NA
"459","Up","Breviolum_Sid-radians_Avila-Medina_DN167456_c0_g1_i1_Symbiont",NA
"460","Up","Breviolum_Sid-radians_Avila-Medina_DN167584_c0_g1_i1_Symbiont",NA
"461","Up","Breviolum_Sid-radians_Avila-Medina_DN167653_c0_g1_i1_Symbiont",NA
"462","Up","Breviolum_Sid-radians_Avila-Medina_DN167700_c0_g1_i1_Symbiont",NA
"463","Up","Breviolum_Sid-radians_Avila-Medina_DN167712_c0_g2_i1_Symbiont",NA
"464","Up","Breviolum_Sid-radians_Avila-Medina_DN167807_c0_g2_i1_Symbiont",NA
"465","Up","Breviolum_Sid-radians_Avila-Medina_DN167818_c0_g1_i1_Symbiont",NA
"466","Up","Breviolum_Sid-radians_Avila-Medina_DN167919_c0_g1_i1_Symbiont",NA
"467","Up","Breviolum_Sid-radians_Avila-Medina_DN167976_c0_g1_i1_Symbiont",NA
"468","Up","Breviolum_Sid-radians_Avila-Medina_DN167982_c0_g2_i1_Symbiont",NA
"469","Up","Breviolum_Sid-radians_Avila-Medina_DN168026_c0_g1_i1_Symbiont",NA
"470","Up","Breviolum_Sid-radians_Avila-Medina_DN168278_c0_g1_i1_Symbiont",NA
"471","Up","Breviolum_Sid-radians_Avila-Medina_DN168595_c0_g2_i1_Symbiont",NA
"472","Up","Breviolum_Sid-radians_Avila-Medina_DN168706_c0_g1_i1_Symbiont",NA
"473","Up","Breviolum_Sid-radians_Avila-Medina_DN168725_c0_g1_i1_Symbiont",NA
"474","Up","Breviolum_Sid-radians_Avila-Medina_DN168857_c0_g1_i1_Symbiont",NA
"475","Up","Breviolum_Sid-radians_Avila-Medina_DN168927_c0_g1_i1_Symbiont",NA
"476","Up","Breviolum_Sid-radians_Avila-Medina_DN168946_c0_g2_i1_Symbiont",NA
"477","Up","Breviolum_Sid-radians_Avila-Medina_DN169036_c0_g1_i1_Symbiont",NA
"478","Up","Breviolum_Sid-radians_Avila-Medina_DN169263_c0_g1_i1_Symbiont",NA
"479","Up","Breviolum_Sid-radians_Avila-Medina_DN169511_c0_g1_i1_Symbiont",NA
"480","Up","Breviolum_Sid-radians_Avila-Medina_DN16952_c0_g1_i1_Symbiont",NA
"481","Up","Breviolum_Sid-radians_Avila-Medina_DN169542_c0_g1_i1_Symbiont",NA
"482","Up","Breviolum_Sid-radians_Avila-Medina_DN169553_c0_g1_i1_Symbiont",NA
"483","Up","Breviolum_Sid-radians_Avila-Medina_DN169722_c0_g1_i1_Symbiont",NA
"484","Up","Breviolum_Sid-radians_Avila-Medina_DN16982_c0_g1_i1_Symbiont",NA
"485","Up","Breviolum_Sid-radians_Avila-Medina_DN169848_c0_g2_i1_Symbiont",NA
"486","Up","Breviolum_Sid-radians_Avila-Medina_DN169917_c0_g1_i1_Symbiont",NA
"487","Up","Breviolum_Sid-radians_Avila-Medina_DN169981_c0_g1_i1_Symbiont",NA
"488","Up","Breviolum_Sid-radians_Avila-Medina_DN170061_c0_g1_i1_Symbiont",NA
"489","Up","Breviolum_Sid-radians_Avila-Medina_DN170116_c0_g2_i1_Symbiont",NA
"490","Up","Breviolum_Sid-radians_Avila-Medina_DN170238_c0_g1_i1_Symbiont",NA
"491","Up","Breviolum_Sid-radians_Avila-Medina_DN170243_c0_g1_i1_Symbiont",NA
"492","Up","Breviolum_Sid-radians_Avila-Medina_DN170434_c0_g1_i1_Symbiont",NA
"493","Up","Breviolum_Sid-radians_Avila-Medina_DN170511_c0_g1_i1_Symbiont",NA
"494","Up","Breviolum_Sid-radians_Avila-Medina_DN170593_c1_g1_i1_Symbiont",NA
"495","Up","Breviolum_Sid-radians_Avila-Medina_DN170814_c0_g1_i1_Symbiont",NA
"496","Up","Breviolum_Sid-radians_Avila-Medina_DN17090_c0_g1_i1_Symbiont",NA
"497","Up","Breviolum_Sid-radians_Avila-Medina_DN170996_c0_g1_i2_Symbiont",NA
"498","Up","Breviolum_Sid-radians_Avila-Medina_DN171869_c0_g1_i1_Symbiont",NA
"499","Up","Breviolum_Sid-radians_Avila-Medina_DN172748_c0_g2_i1_Symbiont",NA
"500","Up","Breviolum_Sid-radians_Avila-Medina_DN17310_c0_g1_i1_Symbiont",NA
"501","Up","Breviolum_Sid-radians_Avila-Medina_DN174806_c0_g2_i1_Symbiont",NA
"502","Up","Breviolum_Sid-radians_Avila-Medina_DN175565_c0_g1_i1_Symbiont",NA
"503","Up","Breviolum_Sid-radians_Avila-Medina_DN1757_c0_g1_i1_Symbiont",NA
"504","Up","Breviolum_Sid-radians_Avila-Medina_DN1765_c0_g1_i1_Symbiont",NA
"505","Up","Breviolum_Sid-radians_Avila-Medina_DN178343_c0_g2_i1_Symbiont",NA
"506","Up","Breviolum_Sid-radians_Avila-Medina_DN179992_c0_g1_i1_Symbiont",NA
"507","Up","Breviolum_Sid-radians_Avila-Medina_DN180618_c0_g1_i1_Symbiont",NA
"508","Up","Breviolum_Sid-radians_Avila-Medina_DN1809_c0_g1_i1_Symbiont",NA
"509","Up","Breviolum_Sid-radians_Avila-Medina_DN181583_c1_g1_i1_Symbiont",NA
"510","Up","Breviolum_Sid-radians_Avila-Medina_DN183466_c0_g2_i1_Symbiont",NA
"511","Up","Breviolum_Sid-radians_Avila-Medina_DN184048_c0_g1_i1_Symbiont",NA
"512","Up","Breviolum_Sid-radians_Avila-Medina_DN184943_c0_g1_i1_Symbiont",NA
"513","Up","Breviolum_Sid-radians_Avila-Medina_DN185049_c0_g1_i1_Symbiont",NA
"514","Up","Breviolum_Sid-radians_Avila-Medina_DN185093_c0_g1_i1_Symbiont",NA
"515","Up","Breviolum_Sid-radians_Avila-Medina_DN185101_c0_g1_i1_Symbiont",NA
"516","Up","Breviolum_Sid-radians_Avila-Medina_DN185117_c0_g1_i2_Symbiont",NA
"517","Up","Breviolum_Sid-radians_Avila-Medina_DN185124_c0_g1_i1_Symbiont",NA
"518","Up","Breviolum_Sid-radians_Avila-Medina_DN18512_c0_g1_i1_Symbiont",NA
"519","Up","Breviolum_Sid-radians_Avila-Medina_DN185173_c0_g1_i1_Symbiont",NA
"520","Up","Breviolum_Sid-radians_Avila-Medina_DN185178_c0_g2_i1_Symbiont",NA
"521","Up","Breviolum_Sid-radians_Avila-Medina_DN185272_c0_g3_i1_Symbiont",NA
"522","Up","Breviolum_Sid-radians_Avila-Medina_DN185360_c0_g1_i1_Symbiont",NA
"523","Up","Breviolum_Sid-radians_Avila-Medina_DN185372_c0_g2_i1_Symbiont",NA
"524","Up","Breviolum_Sid-radians_Avila-Medina_DN185550_c0_g1_i1_Symbiont",NA
"525","Up","Breviolum_Sid-radians_Avila-Medina_DN185568_c0_g1_i2_Symbiont",NA
"526","Up","Breviolum_Sid-radians_Avila-Medina_DN185584_c0_g2_i1_Symbiont",NA
"527","Up","Breviolum_Sid-radians_Avila-Medina_DN185600_c1_g1_i1_Symbiont",NA
"528","Up","Breviolum_Sid-radians_Avila-Medina_DN185664_c0_g1_i1_Symbiont",NA
"529","Up","Breviolum_Sid-radians_Avila-Medina_DN185664_c1_g2_i1_Symbiont",NA
"530","Up","Breviolum_Sid-radians_Avila-Medina_DN185695_c0_g1_i1_Symbiont",NA
"531","Up","Breviolum_Sid-radians_Avila-Medina_DN185715_c0_g1_i1_Symbiont",NA
"532","Up","Breviolum_Sid-radians_Avila-Medina_DN185784_c0_g1_i1_Symbiont",NA
"533","Up","Breviolum_Sid-radians_Avila-Medina_DN185853_c0_g1_i1_Symbiont",NA
"534","Up","Breviolum_Sid-radians_Avila-Medina_DN185926_c0_g1_i2_Symbiont",NA
"535","Up","Breviolum_Sid-radians_Avila-Medina_DN185974_c0_g1_i1_Symbiont",NA
"536","Up","Breviolum_Sid-radians_Avila-Medina_DN185983_c0_g1_i1_Symbiont",NA
"537","Up","Breviolum_Sid-radians_Avila-Medina_DN185985_c0_g1_i2_Symbiont",NA
"538","Up","Breviolum_Sid-radians_Avila-Medina_DN185993_c0_g1_i2_Symbiont",NA
"539","Up","Breviolum_Sid-radians_Avila-Medina_DN186037_c0_g2_i1_Symbiont",NA
"540","Up","Breviolum_Sid-radians_Avila-Medina_DN186041_c0_g1_i1_Symbiont",NA
"541","Up","Breviolum_Sid-radians_Avila-Medina_DN186058_c0_g1_i2_Symbiont",NA
"542","Up","Breviolum_Sid-radians_Avila-Medina_DN186097_c0_g1_i1_Symbiont",NA
"543","Up","Breviolum_Sid-radians_Avila-Medina_DN186111_c0_g1_i1_Symbiont",NA
"544","Up","Breviolum_Sid-radians_Avila-Medina_DN186120_c0_g1_i2_Symbiont",NA
"545","Up","Breviolum_Sid-radians_Avila-Medina_DN186170_c0_g1_i1_Symbiont",NA
"546","Up","Breviolum_Sid-radians_Avila-Medina_DN186286_c1_g1_i1_Symbiont",NA
"547","Up","Breviolum_Sid-radians_Avila-Medina_DN186499_c0_g1_i2_Symbiont",NA
"548","Up","Breviolum_Sid-radians_Avila-Medina_DN186523_c0_g1_i1_Symbiont",NA
"549","Up","Breviolum_Sid-radians_Avila-Medina_DN186570_c0_g2_i1_Symbiont",NA
"550","Up","Breviolum_Sid-radians_Avila-Medina_DN186626_c0_g2_i1_Symbiont",NA
