"","DEG","up.results_OC_RC_padj.1","down.results_OC_RC_padj.1"
"4171","Down",NA,"Cladocopium_Davies_comp268991_c0_seq1_Symbiont"
"4172","Down",NA,"Cladocopium_Davies_comp269020_c0_seq1_Symbiont"
"4173","Down",NA,"Cladocopium_Davies_comp269026_c0_seq1_Symbiont"
"4174","Down",NA,"Cladocopium_Davies_comp269068_c0_seq1_Symbiont"
"4175","Down",NA,"Cladocopium_Davies_comp269131_c0_seq1_Symbiont"
"4176","Down",NA,"Cladocopium_Davies_comp269133_c0_seq1_Symbiont"
"4177","Down",NA,"Cladocopium_Davies_comp269152_c0_seq1_Symbiont"
"4178","Down",NA,"Cladocopium_Davies_comp269153_c0_seq1_Symbiont"
"4179","Down",NA,"Cladocopium_Davies_comp269166_c0_seq1_Symbiont"
"4180","Down",NA,"Cladocopium_Davies_comp269201_c0_seq1_Symbiont"
"4181","Down",NA,"Cladocopium_Davies_comp269241_c0_seq1_Symbiont"
"4182","Down",NA,"Cladocopium_Davies_comp269308_c0_seq1_Symbiont"
"4183","Down",NA,"Cladocopium_Davies_comp269316_c0_seq1_Symbiont"
"4184","Down",NA,"Cladocopium_Davies_comp269332_c0_seq1_Symbiont"
"4185","Down",NA,"Cladocopium_Davies_comp269361_c0_seq1_Symbiont"
"4186","Down",NA,"Cladocopium_Davies_comp269386_c0_seq1_Symbiont"
"4187","Down",NA,"Cladocopium_Davies_comp269404_c0_seq1_Symbiont"
"4188","Down",NA,"Cladocopium_Davies_comp269429_c0_seq1_Symbiont"
"4189","Down",NA,"Cladocopium_Davies_comp269448_c0_seq1_Symbiont"
"4190","Down",NA,"Cladocopium_Davies_comp269453_c0_seq1_Symbiont"
"4191","Down",NA,"Cladocopium_Davies_comp269461_c0_seq1_Symbiont"
"4192","Down",NA,"Cladocopium_Davies_comp269478_c0_seq1_Symbiont"
"4193","Down",NA,"Cladocopium_Davies_comp269491_c0_seq1_Symbiont"
"4194","Down",NA,"Cladocopium_Davies_comp269506_c0_seq1_Symbiont"
"4195","Down",NA,"Cladocopium_Davies_comp269511_c0_seq1_Symbiont"
"4196","Down",NA,"Cladocopium_Davies_comp269520_c0_seq1_Symbiont"
"4197","Down",NA,"Cladocopium_Davies_comp269590_c0_seq1_Symbiont"
"4198","Down",NA,"Cladocopium_Davies_comp269592_c0_seq1_Symbiont"
"4199","Down",NA,"Cladocopium_Davies_comp269607_c0_seq1_Symbiont"
"4200","Down",NA,"Cladocopium_Davies_comp269677_c0_seq1_Symbiont"
"4201","Down",NA,"Cladocopium_Davies_comp269713_c0_seq1_Symbiont"
"4202","Down",NA,"Cladocopium_Davies_comp269771_c0_seq1_Symbiont"
"4203","Down",NA,"Cladocopium_Davies_comp269790_c0_seq1_Symbiont"
"4204","Down",NA,"Cladocopium_Davies_comp269810_c0_seq1_Symbiont"
"4205","Down",NA,"Cladocopium_Davies_comp269826_c0_seq1_Symbiont"
"4206","Down",NA,"Cladocopium_Davies_comp269829_c0_seq1_Symbiont"
"4207","Down",NA,"Cladocopium_Davies_comp269832_c0_seq1_Symbiont"
"4208","Down",NA,"Cladocopium_Davies_comp269839_c0_seq1_Symbiont"
"4209","Down",NA,"Cladocopium_Davies_comp269845_c0_seq1_Symbiont"
"4210","Down",NA,"Cladocopium_Davies_comp269850_c0_seq1_Symbiont"
"4211","Down",NA,"Cladocopium_Davies_comp269876_c0_seq1_Symbiont"
"4212","Down",NA,"Cladocopium_Davies_comp269877_c0_seq1_Symbiont"
"4213","Down",NA,"Cladocopium_Davies_comp269902_c0_seq1_Symbiont"
"4214","Down",NA,"Cladocopium_Davies_comp269942_c0_seq1_Symbiont"
"4215","Down",NA,"Cladocopium_Davies_comp269971_c0_seq1_Symbiont"
"4216","Down",NA,"Cladocopium_Davies_comp269985_c0_seq1_Symbiont"
"4217","Down",NA,"Cladocopium_Davies_comp269986_c0_seq1_Symbiont"
"4218","Down",NA,"Cladocopium_Davies_comp269999_c0_seq1_Symbiont"
"4219","Down",NA,"Cladocopium_Davies_comp270005_c0_seq1_Symbiont"
"4220","Down",NA,"Cladocopium_Davies_comp270068_c0_seq1_Symbiont"
"4221","Down",NA,"Cladocopium_Davies_comp270119_c0_seq1_Symbiont"
"4222","Down",NA,"Cladocopium_Davies_comp270125_c0_seq1_Symbiont"
"4223","Down",NA,"Cladocopium_Davies_comp270137_c0_seq1_Symbiont"
"4224","Down",NA,"Cladocopium_Davies_comp270143_c0_seq1_Symbiont"
"4225","Down",NA,"Cladocopium_Davies_comp270160_c0_seq1_Symbiont"
"4226","Down",NA,"Cladocopium_Davies_comp270163_c0_seq1_Symbiont"
"4227","Down",NA,"Cladocopium_Davies_comp270167_c0_seq1_Symbiont"
"4228","Down",NA,"Cladocopium_Davies_comp270171_c0_seq1_Symbiont"
"4229","Down",NA,"Cladocopium_Davies_comp270179_c0_seq1_Symbiont"
"4230","Down",NA,"Cladocopium_Davies_comp270256_c0_seq1_Symbiont"
"4231","Down",NA,"Cladocopium_Davies_comp270280_c0_seq1_Symbiont"
"4232","Down",NA,"Cladocopium_Davies_comp270312_c0_seq1_Symbiont"
"4233","Down",NA,"Cladocopium_Davies_comp270324_c0_seq1_Symbiont"
"4234","Down",NA,"Cladocopium_Davies_comp270326_c1_seq1_Symbiont"
"4235","Down",NA,"Cladocopium_Davies_comp270365_c0_seq1_Symbiont"
"4236","Down",NA,"Cladocopium_Davies_comp270368_c0_seq1_Symbiont"
"4237","Down",NA,"Cladocopium_Davies_comp270377_c0_seq1_Symbiont"
"4238","Down",NA,"Cladocopium_Davies_comp270384_c0_seq1_Symbiont"
"4239","Down",NA,"Cladocopium_Davies_comp270413_c0_seq1_Symbiont"
"4240","Down",NA,"Cladocopium_Davies_comp270470_c0_seq1_Symbiont"
"4241","Down",NA,"Cladocopium_Davies_comp270498_c0_seq1_Symbiont"
"4242","Down",NA,"Cladocopium_Davies_comp270518_c0_seq1_Symbiont"
"4243","Down",NA,"Cladocopium_Davies_comp270560_c0_seq1_Symbiont"
"4244","Down",NA,"Cladocopium_Davies_comp270585_c0_seq1_Symbiont"
"4245","Down",NA,"Cladocopium_Davies_comp270639_c0_seq1_Symbiont"
"4246","Down",NA,"Cladocopium_Davies_comp270641_c0_seq1_Symbiont"
"4247","Down",NA,"Cladocopium_Davies_comp270647_c0_seq1_Symbiont"
"4248","Down",NA,"Cladocopium_Davies_comp270709_c0_seq1_Symbiont"
"4249","Down",NA,"Cladocopium_Davies_comp270779_c0_seq1_Symbiont"
"4250","Down",NA,"Cladocopium_Davies_comp270796_c0_seq1_Symbiont"
"4251","Down",NA,"Cladocopium_Davies_comp270806_c0_seq1_Symbiont"
"4252","Down",NA,"Cladocopium_Davies_comp270815_c0_seq1_Symbiont"
"4253","Down",NA,"Cladocopium_Davies_comp270886_c0_seq1_Symbiont"
"4254","Down",NA,"Cladocopium_Davies_comp271074_c0_seq1_Symbiont"
"4255","Down",NA,"Cladocopium_Davies_comp271150_c0_seq1_Symbiont"
"4256","Down",NA,"Cladocopium_Davies_comp271172_c0_seq1_Symbiont"
"4257","Down",NA,"Cladocopium_Davies_comp271178_c0_seq1_Symbiont"
"4258","Down",NA,"Cladocopium_Davies_comp271207_c0_seq1_Symbiont"
"4259","Down",NA,"Cladocopium_Davies_comp271286_c0_seq1_Symbiont"
"4260","Down",NA,"Cladocopium_Davies_comp271287_c0_seq1_Symbiont"
"4261","Down",NA,"Cladocopium_Davies_comp271334_c0_seq1_Symbiont"
"4262","Down",NA,"Cladocopium_Davies_comp271357_c0_seq1_Symbiont"
"4263","Down",NA,"Cladocopium_Davies_comp271410_c0_seq1_Symbiont"
"4264","Down",NA,"Cladocopium_Davies_comp271503_c0_seq1_Symbiont"
"4265","Down",NA,"Cladocopium_Davies_comp271527_c0_seq1_Symbiont"
"4266","Down",NA,"Cladocopium_Davies_comp271544_c0_seq1_Symbiont"
"4267","Down",NA,"Cladocopium_Davies_comp271551_c0_seq1_Symbiont"
"4268","Down",NA,"Cladocopium_Davies_comp271600_c0_seq1_Symbiont"
"4269","Down",NA,"Cladocopium_Davies_comp271636_c0_seq1_Symbiont"
"4270","Down",NA,"Cladocopium_Davies_comp271651_c0_seq1_Symbiont"
"4271","Down",NA,"Cladocopium_Davies_comp271690_c0_seq1_Symbiont"
"4272","Down",NA,"Cladocopium_Davies_comp271797_c0_seq1_Symbiont"
"4273","Down",NA,"Cladocopium_Davies_comp271901_c0_seq1_Symbiont"
"4274","Down",NA,"Cladocopium_Davies_comp272000_c0_seq2_Symbiont"
"4275","Down",NA,"Cladocopium_Davies_comp272088_c0_seq1_Symbiont"
"4276","Down",NA,"Cladocopium_Davies_comp272096_c0_seq1_Symbiont"
"4277","Down",NA,"Cladocopium_Davies_comp272119_c0_seq1_Symbiont"
"4278","Down",NA,"Cladocopium_Davies_comp272161_c0_seq1_Symbiont"
"4279","Down",NA,"Cladocopium_Davies_comp272178_c0_seq1_Symbiont"
"4280","Down",NA,"Cladocopium_Davies_comp272186_c0_seq1_Symbiont"
"4281","Down",NA,"Cladocopium_Davies_comp272205_c0_seq1_Symbiont"
"4282","Down",NA,"Cladocopium_Davies_comp272392_c0_seq1_Symbiont"
"4283","Down",NA,"Cladocopium_Davies_comp272394_c0_seq1_Symbiont"
"4284","Down",NA,"Cladocopium_Davies_comp272412_c0_seq1_Symbiont"
"4285","Down",NA,"Cladocopium_Davies_comp272552_c0_seq1_Symbiont"
"4286","Down",NA,"Cladocopium_Davies_comp272583_c0_seq1_Symbiont"
"4287","Down",NA,"Cladocopium_Davies_comp272647_c0_seq1_Symbiont"
"4288","Down",NA,"Cladocopium_Davies_comp272828_c0_seq1_Symbiont"
"4289","Down",NA,"Cladocopium_Davies_comp272834_c0_seq1_Symbiont"
"4290","Down",NA,"Cladocopium_Davies_comp272863_c0_seq1_Symbiont"
"4291","Down",NA,"Cladocopium_Davies_comp272890_c0_seq1_Symbiont"
"4292","Down",NA,"Cladocopium_Davies_comp273041_c0_seq1_Symbiont"
"4293","Down",NA,"Cladocopium_Davies_comp273086_c0_seq1_Symbiont"
"4294","Down",NA,"Cladocopium_Davies_comp273087_c0_seq1_Symbiont"
"4295","Down",NA,"Cladocopium_Davies_comp273296_c0_seq1_Symbiont"
"4296","Down",NA,"Cladocopium_Davies_comp273996_c0_seq1_Symbiont"
"4297","Down",NA,"Cladocopium_Davies_comp274199_c0_seq1_Symbiont"
"4298","Down",NA,"Cladocopium_Davies_comp274295_c0_seq1_Symbiont"
"4299","Down",NA,"Cladocopium_Davies_comp274389_c0_seq1_Symbiont"
"4300","Down",NA,"Cladocopium_Davies_comp274439_c0_seq1_Symbiont"
"4301","Down",NA,"Cladocopium_Davies_comp274542_c0_seq1_Symbiont"
"4302","Down",NA,"Cladocopium_Davies_comp274789_c0_seq1_Symbiont"
"4303","Down",NA,"Cladocopium_Davies_comp275001_c0_seq1_Symbiont"
"4304","Down",NA,"Cladocopium_Davies_comp275084_c0_seq1_Symbiont"
"4305","Down",NA,"Cladocopium_Davies_comp275347_c0_seq1_Symbiont"
"4306","Down",NA,"Cladocopium_Davies_comp275601_c0_seq1_Symbiont"
"4307","Down",NA,"Cladocopium_Davies_comp275839_c0_seq1_Symbiont"
"4308","Down",NA,"Cladocopium_Davies_comp276727_c0_seq1_Symbiont"
"4309","Down",NA,"Cladocopium_Davies_comp277061_c0_seq1_Symbiont"
"4310","Down",NA,"Cladocopium_Davies_comp277958_c0_seq1_Symbiont"
"4311","Down",NA,"Cladocopium_Davies_comp278212_c0_seq1_Symbiont"
"4312","Down",NA,"Cladocopium_Davies_comp278471_c0_seq1_Symbiont"
"4313","Down",NA,"Cladocopium_Davies_comp279026_c0_seq1_Symbiont"
"4314","Down",NA,"Cladocopium_Davies_comp279609_c0_seq1_Symbiont"
"4315","Down",NA,"Cladocopium_Davies_comp279823_c0_seq1_Symbiont"
"4316","Down",NA,"Cladocopium_Davies_comp280001_c0_seq1_Symbiont"
"4317","Down",NA,"Cladocopium_Davies_comp280048_c0_seq1_Symbiont"
"4318","Down",NA,"Cladocopium_Davies_comp280589_c0_seq1_Symbiont"
"4319","Down",NA,"Cladocopium_Davies_comp281131_c0_seq1_Symbiont"
"4320","Down",NA,"Cladocopium_Davies_comp281338_c0_seq1_Symbiont"
"4321","Down",NA,"Cladocopium_Davies_comp281580_c0_seq1_Symbiont"
"4322","Down",NA,"Cladocopium_Davies_comp283531_c0_seq1_Symbiont"
"4323","Down",NA,"Cladocopium_Davies_comp283598_c0_seq1_Symbiont"
"4324","Down",NA,"Cladocopium_Davies_comp284440_c0_seq1_Symbiont"
"4325","Down",NA,"Cladocopium_Davies_comp287295_c0_seq1_Symbiont"
"4326","Down",NA,"Cladocopium_Davies_comp288342_c0_seq1_Symbiont"
"4327","Down",NA,"Cladocopium_Davies_comp288783_c0_seq1_Symbiont"
"4328","Down",NA,"Cladocopium_Davies_comp289429_c0_seq1_Symbiont"
"4329","Down",NA,"Cladocopium_Davies_comp29115_c0_seq1_Symbiont"
"4330","Down",NA,"Cladocopium_Davies_comp293025_c0_seq1_Symbiont"
"4331","Down",NA,"Cladocopium_Davies_comp295187_c0_seq1_Symbiont"
"4332","Down",NA,"Cladocopium_Davies_comp299326_c0_seq1_Symbiont"
"4333","Down",NA,"Cladocopium_Davies_comp301870_c0_seq1_Symbiont"
"4334","Down",NA,"Cladocopium_Davies_comp302496_c0_seq1_Symbiont"
"4335","Down",NA,"Cladocopium_Davies_comp303922_c0_seq1_Symbiont"
"4336","Down",NA,"Cladocopium_Davies_comp310150_c0_seq1_Symbiont"
"4337","Down",NA,"Cladocopium_Davies_comp311464_c0_seq1_Symbiont"
"4338","Down",NA,"Cladocopium_Davies_comp31234_c0_seq1_Symbiont"
"4339","Down",NA,"Cladocopium_Davies_comp313361_c0_seq1_Symbiont"
"4340","Down",NA,"Cladocopium_Davies_comp315639_c0_seq1_Symbiont"
"4341","Down",NA,"Cladocopium_Davies_comp318420_c0_seq1_Symbiont"
"4342","Down",NA,"Cladocopium_Davies_comp318972_c0_seq1_Symbiont"
"4343","Down",NA,"Cladocopium_Davies_comp33344_c0_seq1_Symbiont"
"4344","Down",NA,"Cladocopium_Davies_comp333639_c0_seq1_Symbiont"
"4345","Down",NA,"Cladocopium_Davies_comp33540_c0_seq2_Symbiont"
"4346","Down",NA,"Cladocopium_Davies_comp33582_c0_seq1_Symbiont"
"4347","Down",NA,"Cladocopium_Davies_comp33733_c0_seq1_Symbiont"
"4348","Down",NA,"Cladocopium_Davies_comp34134_c0_seq1_Symbiont"
"4349","Down",NA,"Cladocopium_Davies_comp34494_c0_seq1_Symbiont"
"4350","Down",NA,"Cladocopium_Davies_comp34597_c0_seq1_Symbiont"
"4351","Down",NA,"Cladocopium_Davies_comp34705_c0_seq1_Symbiont"
"4352","Down",NA,"Cladocopium_Davies_comp34778_c0_seq1_Symbiont"
"4353","Down",NA,"Cladocopium_Davies_comp34933_c0_seq1_Symbiont"
"4354","Down",NA,"Cladocopium_Davies_comp34959_c0_seq1_Symbiont"
"4355","Down",NA,"Cladocopium_Davies_comp34990_c0_seq1_Symbiont"
"4356","Down",NA,"Cladocopium_Davies_comp35126_c0_seq1_Symbiont"
"4357","Down",NA,"Cladocopium_Davies_comp35370_c0_seq2_Symbiont"
"4358","Down",NA,"Cladocopium_Davies_comp35801_c0_seq1_Symbiont"
"4359","Down",NA,"Cladocopium_Davies_comp36097_c0_seq1_Symbiont"
"4360","Down",NA,"Cladocopium_Davies_comp36110_c0_seq1_Symbiont"
"4361","Down",NA,"Cladocopium_Davies_comp36127_c0_seq1_Symbiont"
"4362","Down",NA,"Cladocopium_Davies_comp36564_c0_seq1_Symbiont"
"4363","Down",NA,"Cladocopium_Davies_comp36900_c0_seq1_Symbiont"
"4364","Down",NA,"Cladocopium_Davies_comp37036_c0_seq1_Symbiont"
"4365","Down",NA,"Cladocopium_Davies_comp37837_c0_seq1_Symbiont"
"4366","Down",NA,"Cladocopium_Davies_comp38426_c0_seq1_Symbiont"
"4367","Down",NA,"Cladocopium_Davies_comp38552_c0_seq1_Symbiont"
"4368","Down",NA,"Cladocopium_Davies_comp38848_c0_seq1_Symbiont"
"4369","Down",NA,"Cladocopium_Davies_comp38850_c0_seq1_Symbiont"
"4370","Down",NA,"Cladocopium_Davies_comp38856_c0_seq1_Symbiont"
"4371","Down",NA,"Cladocopium_Davies_comp38859_c0_seq1_Symbiont"
"4372","Down",NA,"Cladocopium_Davies_comp38873_c0_seq1_Symbiont"
"4373","Down",NA,"Cladocopium_Davies_comp38876_c0_seq1_Symbiont"
"4374","Down",NA,"Cladocopium_Davies_comp38893_c0_seq1_Symbiont"
"4375","Down",NA,"Cladocopium_Davies_comp38923_c0_seq1_Symbiont"
"4376","Down",NA,"Cladocopium_Davies_comp38932_c0_seq1_Symbiont"
"4377","Down",NA,"Cladocopium_Davies_comp38937_c0_seq1_Symbiont"
"4378","Down",NA,"Cladocopium_Davies_comp38940_c0_seq1_Symbiont"
"4379","Down",NA,"Cladocopium_Davies_comp38946_c0_seq1_Symbiont"
"4380","Down",NA,"Cladocopium_Davies_comp38948_c0_seq1_Symbiont"
"4381","Down",NA,"Cladocopium_Davies_comp38949_c0_seq1_Symbiont"
"4382","Down",NA,"Cladocopium_Davies_comp38959_c0_seq1_Symbiont"
"4383","Down",NA,"Cladocopium_Davies_comp38975_c0_seq1_Symbiont"
"4384","Down",NA,"Cladocopium_Davies_comp38993_c0_seq1_Symbiont"
"4385","Down",NA,"Cladocopium_Davies_comp39000_c0_seq1_Symbiont"
"4386","Down",NA,"Cladocopium_Davies_comp39011_c0_seq1_Symbiont"
"4387","Down",NA,"Cladocopium_Davies_comp39028_c0_seq1_Symbiont"
"4388","Down",NA,"Cladocopium_Davies_comp39029_c0_seq1_Symbiont"
"4389","Down",NA,"Cladocopium_Davies_comp39050_c0_seq1_Symbiont"
"4390","Down",NA,"Cladocopium_Davies_comp39051_c0_seq1_Symbiont"
"4391","Down",NA,"Cladocopium_Davies_comp39058_c0_seq1_Symbiont"
"4392","Down",NA,"Cladocopium_Davies_comp39070_c0_seq1_Symbiont"
"4393","Down",NA,"Cladocopium_Davies_comp39071_c0_seq1_Symbiont"
"4394","Down",NA,"Cladocopium_Davies_comp39086_c0_seq1_Symbiont"
"4395","Down",NA,"Cladocopium_Davies_comp39087_c0_seq1_Symbiont"
"4396","Down",NA,"Cladocopium_Davies_comp39089_c0_seq1_Symbiont"
"4397","Down",NA,"Cladocopium_Davies_comp39093_c0_seq1_Symbiont"
"4398","Down",NA,"Cladocopium_Davies_comp39097_c0_seq1_Symbiont"
"4399","Down",NA,"Cladocopium_Davies_comp39103_c0_seq1_Symbiont"
"4400","Down",NA,"Cladocopium_Davies_comp39106_c0_seq1_Symbiont"
"4401","Down",NA,"Cladocopium_Davies_comp39107_c0_seq1_Symbiont"
"4402","Down",NA,"Cladocopium_Davies_comp39116_c0_seq1_Symbiont"
"4403","Down",NA,"Cladocopium_Davies_comp39122_c0_seq1_Symbiont"
"4404","Down",NA,"Cladocopium_Davies_comp39137_c0_seq1_Symbiont"
"4405","Down",NA,"Cladocopium_Davies_comp39141_c0_seq1_Symbiont"
"4406","Down",NA,"Cladocopium_Davies_comp39143_c0_seq1_Symbiont"
"4407","Down",NA,"Cladocopium_Davies_comp39154_c0_seq1_Symbiont"
"4408","Down",NA,"Cladocopium_Davies_comp39155_c0_seq2_Symbiont"
"4409","Down",NA,"Cladocopium_Davies_comp39170_c0_seq1_Symbiont"
"4410","Down",NA,"Cladocopium_Davies_comp39180_c0_seq1_Symbiont"
"4411","Down",NA,"Cladocopium_Davies_comp39182_c0_seq1_Symbiont"
"4412","Down",NA,"Cladocopium_Davies_comp39190_c0_seq1_Symbiont"
"4413","Down",NA,"Cladocopium_Davies_comp39199_c0_seq1_Symbiont"
"4414","Down",NA,"Cladocopium_Davies_comp39219_c0_seq1_Symbiont"
"4415","Down",NA,"Cladocopium_Davies_comp39225_c0_seq1_Symbiont"
"4416","Down",NA,"Cladocopium_Davies_comp39231_c0_seq1_Symbiont"
"4417","Down",NA,"Cladocopium_Davies_comp39243_c0_seq1_Symbiont"
"4418","Down",NA,"Cladocopium_Davies_comp39248_c0_seq1_Symbiont"
"4419","Down",NA,"Cladocopium_Davies_comp39249_c0_seq1_Symbiont"
"4420","Down",NA,"Cladocopium_Davies_comp39262_c0_seq1_Symbiont"
"4421","Down",NA,"Cladocopium_Davies_comp39270_c0_seq1_Symbiont"
"4422","Down",NA,"Cladocopium_Davies_comp39289_c0_seq1_Symbiont"
"4423","Down",NA,"Cladocopium_Davies_comp39291_c0_seq1_Symbiont"
"4424","Down",NA,"Cladocopium_Davies_comp39295_c0_seq1_Symbiont"
"4425","Down",NA,"Cladocopium_Davies_comp39299_c0_seq1_Symbiont"
"4426","Down",NA,"Cladocopium_Davies_comp39305_c0_seq1_Symbiont"
"4427","Down",NA,"Cladocopium_Davies_comp39319_c0_seq1_Symbiont"
"4428","Down",NA,"Cladocopium_Davies_comp39321_c0_seq1_Symbiont"
"4429","Down",NA,"Cladocopium_Davies_comp39325_c0_seq1_Symbiont"
"4430","Down",NA,"Cladocopium_Davies_comp39332_c0_seq1_Symbiont"
"4431","Down",NA,"Cladocopium_Davies_comp39350_c0_seq1_Symbiont"
"4432","Down",NA,"Cladocopium_Davies_comp39359_c0_seq1_Symbiont"
"4433","Down",NA,"Cladocopium_Davies_comp39361_c0_seq1_Symbiont"
"4434","Down",NA,"Cladocopium_Davies_comp39380_c0_seq1_Symbiont"
"4435","Down",NA,"Cladocopium_Davies_comp39392_c0_seq1_Symbiont"
"4436","Down",NA,"Cladocopium_Davies_comp39399_c0_seq1_Symbiont"
"4437","Down",NA,"Cladocopium_Davies_comp39400_c0_seq1_Symbiont"
"4438","Down",NA,"Cladocopium_Davies_comp39403_c0_seq1_Symbiont"
"4439","Down",NA,"Cladocopium_Davies_comp39409_c0_seq1_Symbiont"
"4440","Down",NA,"Cladocopium_Davies_comp39416_c0_seq1_Symbiont"
"4441","Down",NA,"Cladocopium_Davies_comp39420_c0_seq1_Symbiont"
"4442","Down",NA,"Cladocopium_Davies_comp39423_c0_seq1_Symbiont"
"4443","Down",NA,"Cladocopium_Davies_comp39427_c0_seq1_Symbiont"
"4444","Down",NA,"Cladocopium_Davies_comp39439_c0_seq1_Symbiont"
"4445","Down",NA,"Cladocopium_Davies_comp39441_c0_seq1_Symbiont"
"4446","Down",NA,"Cladocopium_Davies_comp39461_c0_seq1_Symbiont"
"4447","Down",NA,"Cladocopium_Davies_comp39464_c0_seq1_Symbiont"
"4448","Down",NA,"Cladocopium_Davies_comp39495_c0_seq1_Symbiont"
"4449","Down",NA,"Cladocopium_Davies_comp39509_c0_seq1_Symbiont"
"4450","Down",NA,"Cladocopium_Davies_comp39516_c0_seq1_Symbiont"
"4451","Down",NA,"Cladocopium_Davies_comp39520_c0_seq1_Symbiont"
"4452","Down",NA,"Cladocopium_Davies_comp39524_c0_seq1_Symbiont"
"4453","Down",NA,"Cladocopium_Davies_comp39531_c0_seq1_Symbiont"
"4454","Down",NA,"Cladocopium_Davies_comp39533_c0_seq1_Symbiont"
"4455","Down",NA,"Cladocopium_Davies_comp39537_c0_seq1_Symbiont"
"4456","Down",NA,"Cladocopium_Davies_comp39548_c0_seq1_Symbiont"
"4457","Down",NA,"Cladocopium_Davies_comp39552_c0_seq1_Symbiont"
"4458","Down",NA,"Cladocopium_Davies_comp39556_c0_seq1_Symbiont"
"4459","Down",NA,"Cladocopium_Davies_comp39558_c0_seq1_Symbiont"
"4460","Down",NA,"Cladocopium_Davies_comp39567_c0_seq1_Symbiont"
"4461","Down",NA,"Cladocopium_Davies_comp39573_c0_seq1_Symbiont"
"4462","Down",NA,"Cladocopium_Davies_comp39576_c0_seq1_Symbiont"
"4463","Down",NA,"Cladocopium_Davies_comp39583_c0_seq1_Symbiont"
"4464","Down",NA,"Cladocopium_Davies_comp39589_c0_seq1_Symbiont"
"4465","Down",NA,"Cladocopium_Davies_comp39601_c0_seq1_Symbiont"
"4466","Down",NA,"Cladocopium_Davies_comp39626_c0_seq1_Symbiont"
"4467","Down",NA,"Cladocopium_Davies_comp39632_c0_seq1_Symbiont"
"4468","Down",NA,"Cladocopium_Davies_comp39633_c0_seq1_Symbiont"
"4469","Down",NA,"Cladocopium_Davies_comp39643_c0_seq1_Symbiont"
"4470","Down",NA,"Cladocopium_Davies_comp39654_c0_seq1_Symbiont"
"4471","Down",NA,"Cladocopium_Davies_comp39689_c0_seq1_Symbiont"
"4472","Down",NA,"Cladocopium_Davies_comp39720_c0_seq1_Symbiont"
"4473","Down",NA,"Cladocopium_Davies_comp39729_c0_seq1_Symbiont"
"4474","Down",NA,"Cladocopium_Davies_comp39731_c0_seq1_Symbiont"
"4475","Down",NA,"Cladocopium_Davies_comp39733_c0_seq1_Symbiont"
"4476","Down",NA,"Cladocopium_Davies_comp39739_c0_seq1_Symbiont"
"4477","Down",NA,"Cladocopium_Davies_comp39743_c0_seq1_Symbiont"
"4478","Down",NA,"Cladocopium_Davies_comp39747_c0_seq1_Symbiont"
"4479","Down",NA,"Cladocopium_Davies_comp39764_c0_seq1_Symbiont"
"4480","Down",NA,"Cladocopium_Davies_comp39765_c0_seq1_Symbiont"
"4481","Down",NA,"Cladocopium_Davies_comp39787_c0_seq1_Symbiont"
"4482","Down",NA,"Cladocopium_Davies_comp39794_c0_seq1_Symbiont"
"4483","Down",NA,"Cladocopium_Davies_comp39805_c0_seq1_Symbiont"
"4484","Down",NA,"Cladocopium_Davies_comp39823_c0_seq1_Symbiont"
"4485","Down",NA,"Cladocopium_Davies_comp39854_c0_seq1_Symbiont"
"4486","Down",NA,"Cladocopium_Davies_comp39856_c0_seq1_Symbiont"
"4487","Down",NA,"Cladocopium_Davies_comp39861_c0_seq2_Symbiont"
"4488","Down",NA,"Cladocopium_Davies_comp39871_c0_seq1_Symbiont"
"4489","Down",NA,"Cladocopium_Davies_comp39872_c0_seq1_Symbiont"
"4490","Down",NA,"Cladocopium_Davies_comp39876_c0_seq1_Symbiont"
"4491","Down",NA,"Cladocopium_Davies_comp39883_c0_seq1_Symbiont"
"4492","Down",NA,"Cladocopium_Davies_comp39885_c0_seq1_Symbiont"
"4493","Down",NA,"Cladocopium_Davies_comp39891_c0_seq1_Symbiont"
"4494","Down",NA,"Cladocopium_Davies_comp39903_c0_seq1_Symbiont"
"4495","Down",NA,"Cladocopium_Davies_comp39906_c0_seq1_Symbiont"
"4496","Down",NA,"Cladocopium_Davies_comp39925_c0_seq1_Symbiont"
"4497","Down",NA,"Cladocopium_Davies_comp39929_c0_seq1_Symbiont"
"4498","Down",NA,"Cladocopium_Davies_comp39965_c0_seq1_Symbiont"
"4499","Down",NA,"Cladocopium_Davies_comp39971_c0_seq1_Symbiont"
"4500","Down",NA,"Cladocopium_Davies_comp39984_c0_seq1_Symbiont"
"4501","Down",NA,"Cladocopium_Davies_comp39985_c0_seq1_Symbiont"
"4502","Down",NA,"Cladocopium_Davies_comp39990_c0_seq1_Symbiont"
"4503","Down",NA,"Cladocopium_Davies_comp39995_c0_seq1_Symbiont"
"4504","Down",NA,"Cladocopium_Davies_comp40012_c0_seq1_Symbiont"
"4505","Down",NA,"Cladocopium_Davies_comp40014_c0_seq1_Symbiont"
"4506","Down",NA,"Cladocopium_Davies_comp40017_c0_seq1_Symbiont"
"4507","Down",NA,"Cladocopium_Davies_comp40022_c0_seq1_Symbiont"
"4508","Down",NA,"Cladocopium_Davies_comp40038_c0_seq1_Symbiont"
"4509","Down",NA,"Cladocopium_Davies_comp40050_c0_seq1_Symbiont"
"4510","Down",NA,"Cladocopium_Davies_comp40052_c0_seq1_Symbiont"
