"","gene","module"
"6267","Siderastrea_Mexico_Barshis-Radice_Host_contig14566","greenyellow"
"6268","Siderastrea_Mexico_Barshis-Radice_Host_contig14592","greenyellow"
"6269","Siderastrea_Mexico_Barshis-Radice_Host_contig14593","greenyellow"
"6270","Siderastrea_Mexico_Barshis-Radice_Host_contig14598","greenyellow"
"6271","Siderastrea_Mexico_Barshis-Radice_Host_contig14600","greenyellow"
"6272","Siderastrea_Mexico_Barshis-Radice_Host_contig14603","greenyellow"
"6273","Siderastrea_Mexico_Barshis-Radice_Host_contig14604","greenyellow"
"6274","Siderastrea_Mexico_Barshis-Radice_Host_contig14608","greenyellow"
"6275","Siderastrea_Mexico_Barshis-Radice_Host_contig14610","greenyellow"
"6276","Siderastrea_Mexico_Barshis-Radice_Host_contig14615","greenyellow"
"6277","Siderastrea_Mexico_Barshis-Radice_Host_contig14624","greenyellow"
"6278","Siderastrea_Mexico_Barshis-Radice_Host_contig14625","greenyellow"
"6279","Siderastrea_Mexico_Barshis-Radice_Host_contig14636","greenyellow"
"6280","Siderastrea_Mexico_Barshis-Radice_Host_contig14644","greenyellow"
"6281","Siderastrea_Mexico_Barshis-Radice_Host_contig14658","greenyellow"
"6282","Siderastrea_Mexico_Barshis-Radice_Host_contig14667","greenyellow"
"6283","Siderastrea_Mexico_Barshis-Radice_Host_contig14694","greenyellow"
"6284","Siderastrea_Mexico_Barshis-Radice_Host_contig14698","greenyellow"
"6285","Siderastrea_Mexico_Barshis-Radice_Host_contig14700","greenyellow"
"6286","Siderastrea_Mexico_Barshis-Radice_Host_contig14705","greenyellow"
"6287","Siderastrea_Mexico_Barshis-Radice_Host_contig14710","greenyellow"
"6288","Siderastrea_Mexico_Barshis-Radice_Host_contig14715","greenyellow"
"6289","Siderastrea_Mexico_Barshis-Radice_Host_contig14719","greenyellow"
"6290","Siderastrea_Mexico_Barshis-Radice_Host_contig14721","greenyellow"
"6291","Siderastrea_Mexico_Barshis-Radice_Host_contig14726","greenyellow"
"6292","Siderastrea_Mexico_Barshis-Radice_Host_contig14731","greenyellow"
"6293","Siderastrea_Mexico_Barshis-Radice_Host_contig14763","greenyellow"
"6294","Siderastrea_Mexico_Barshis-Radice_Host_contig14773","greenyellow"
"6295","Siderastrea_Mexico_Barshis-Radice_Host_contig14775","greenyellow"
"6296","Siderastrea_Mexico_Barshis-Radice_Host_contig14783","greenyellow"
"6297","Siderastrea_Mexico_Barshis-Radice_Host_contig14791","greenyellow"
"6298","Siderastrea_Mexico_Barshis-Radice_Host_contig14801","greenyellow"
"6299","Siderastrea_Mexico_Barshis-Radice_Host_contig14809","greenyellow"
"6300","Siderastrea_Mexico_Barshis-Radice_Host_contig14824","greenyellow"
"6301","Siderastrea_Mexico_Barshis-Radice_Host_contig14831","greenyellow"
"6302","Siderastrea_Mexico_Barshis-Radice_Host_contig14833","greenyellow"
"6303","Siderastrea_Mexico_Barshis-Radice_Host_contig14836","greenyellow"
"6304","Siderastrea_Mexico_Barshis-Radice_Host_contig14851","greenyellow"
"6305","Siderastrea_Mexico_Barshis-Radice_Host_contig14870","greenyellow"
"6306","Siderastrea_Mexico_Barshis-Radice_Host_contig14878","greenyellow"
"6307","Siderastrea_Mexico_Barshis-Radice_Host_contig14879","greenyellow"
"6308","Siderastrea_Mexico_Barshis-Radice_Host_contig14883","greenyellow"
"6309","Siderastrea_Mexico_Barshis-Radice_Host_contig14886","greenyellow"
"6310","Siderastrea_Mexico_Barshis-Radice_Host_contig14904","greenyellow"
"6311","Siderastrea_Mexico_Barshis-Radice_Host_contig14907","greenyellow"
"6312","Siderastrea_Mexico_Barshis-Radice_Host_contig14908","greenyellow"
"6313","Siderastrea_Mexico_Barshis-Radice_Host_contig14909","greenyellow"
"6314","Siderastrea_Mexico_Barshis-Radice_Host_contig14913","greenyellow"
"6315","Siderastrea_Mexico_Barshis-Radice_Host_contig14921","greenyellow"
"6316","Siderastrea_Mexico_Barshis-Radice_Host_contig14922","greenyellow"
"6317","Siderastrea_Mexico_Barshis-Radice_Host_contig14945","greenyellow"
"6318","Siderastrea_Mexico_Barshis-Radice_Host_contig14946","greenyellow"
"6319","Siderastrea_Mexico_Barshis-Radice_Host_contig14954","greenyellow"
"6320","Siderastrea_Mexico_Barshis-Radice_Host_contig14956","greenyellow"
"6321","Siderastrea_Mexico_Barshis-Radice_Host_contig14973","greenyellow"
"6322","Siderastrea_Mexico_Barshis-Radice_Host_contig14974","greenyellow"
"6323","Siderastrea_Mexico_Barshis-Radice_Host_contig14975","greenyellow"
"6324","Siderastrea_Mexico_Barshis-Radice_Host_contig14989","greenyellow"
"6325","Siderastrea_Mexico_Barshis-Radice_Host_contig14999","greenyellow"
"6326","Siderastrea_Mexico_Barshis-Radice_Host_contig15005","greenyellow"
"6327","Siderastrea_Mexico_Barshis-Radice_Host_contig15007","greenyellow"
"6328","Siderastrea_Mexico_Barshis-Radice_Host_contig15014","greenyellow"
"6329","Siderastrea_Mexico_Barshis-Radice_Host_contig15019","greenyellow"
"6330","Siderastrea_Mexico_Barshis-Radice_Host_contig15027","greenyellow"
"6331","Siderastrea_Mexico_Barshis-Radice_Host_contig15030","greenyellow"
"6332","Siderastrea_Mexico_Barshis-Radice_Host_contig15032","greenyellow"
"6333","Siderastrea_Mexico_Barshis-Radice_Host_contig15037","greenyellow"
"6334","Siderastrea_Mexico_Barshis-Radice_Host_contig15038","greenyellow"
"6335","Siderastrea_Mexico_Barshis-Radice_Host_contig15041","greenyellow"
"6336","Siderastrea_Mexico_Barshis-Radice_Host_contig15047","greenyellow"
"6337","Siderastrea_Mexico_Barshis-Radice_Host_contig15049","greenyellow"
"6338","Siderastrea_Mexico_Barshis-Radice_Host_contig15051","greenyellow"
"6339","Siderastrea_Mexico_Barshis-Radice_Host_contig15054","greenyellow"
"6340","Siderastrea_Mexico_Barshis-Radice_Host_contig15058","greenyellow"
"6341","Siderastrea_Mexico_Barshis-Radice_Host_contig15070","greenyellow"
"6342","Siderastrea_Mexico_Barshis-Radice_Host_contig15082","greenyellow"
"6343","Siderastrea_Mexico_Barshis-Radice_Host_contig15084","greenyellow"
"6344","Siderastrea_Mexico_Barshis-Radice_Host_contig15090","greenyellow"
"6345","Siderastrea_Mexico_Barshis-Radice_Host_contig15120","greenyellow"
"6346","Siderastrea_Mexico_Barshis-Radice_Host_contig15145","greenyellow"
"6347","Siderastrea_Mexico_Barshis-Radice_Host_contig15157","greenyellow"
"6348","Siderastrea_Mexico_Barshis-Radice_Host_contig15159","greenyellow"
"6349","Siderastrea_Mexico_Barshis-Radice_Host_contig15166","greenyellow"
"6350","Siderastrea_Mexico_Barshis-Radice_Host_contig15169","greenyellow"
"6351","Siderastrea_Mexico_Barshis-Radice_Host_contig15172","greenyellow"
"6352","Siderastrea_Mexico_Barshis-Radice_Host_contig15174","greenyellow"
"6353","Siderastrea_Mexico_Barshis-Radice_Host_contig15177","greenyellow"
"6354","Siderastrea_Mexico_Barshis-Radice_Host_contig15178","greenyellow"
"6355","Siderastrea_Mexico_Barshis-Radice_Host_contig15186","greenyellow"
"6356","Siderastrea_Mexico_Barshis-Radice_Host_contig15194","greenyellow"
"6357","Siderastrea_Mexico_Barshis-Radice_Host_contig15201","greenyellow"
"6358","Siderastrea_Mexico_Barshis-Radice_Host_contig15202","greenyellow"
"6359","Siderastrea_Mexico_Barshis-Radice_Host_contig15205","greenyellow"
"6360","Siderastrea_Mexico_Barshis-Radice_Host_contig15215","greenyellow"
"6361","Siderastrea_Mexico_Barshis-Radice_Host_contig15230","greenyellow"
"6362","Siderastrea_Mexico_Barshis-Radice_Host_contig15235","greenyellow"
"6363","Siderastrea_Mexico_Barshis-Radice_Host_contig15245","greenyellow"
"6364","Siderastrea_Mexico_Barshis-Radice_Host_contig15256","greenyellow"
"6365","Siderastrea_Mexico_Barshis-Radice_Host_contig15261","greenyellow"
"6366","Siderastrea_Mexico_Barshis-Radice_Host_contig15280","greenyellow"
"6367","Siderastrea_Mexico_Barshis-Radice_Host_contig15283","greenyellow"
"6368","Siderastrea_Mexico_Barshis-Radice_Host_contig15284","greenyellow"
"6369","Siderastrea_Mexico_Barshis-Radice_Host_contig15285","greenyellow"
"6370","Siderastrea_Mexico_Barshis-Radice_Host_contig15301","greenyellow"
"6371","Siderastrea_Mexico_Barshis-Radice_Host_contig15304","greenyellow"
"6372","Siderastrea_Mexico_Barshis-Radice_Host_contig15313","greenyellow"
"6373","Siderastrea_Mexico_Barshis-Radice_Host_contig15322","greenyellow"
"6374","Siderastrea_Mexico_Barshis-Radice_Host_contig15324","greenyellow"
"6375","Siderastrea_Mexico_Barshis-Radice_Host_contig15337","greenyellow"
"6376","Siderastrea_Mexico_Barshis-Radice_Host_contig15345","greenyellow"
"6377","Siderastrea_Mexico_Barshis-Radice_Host_contig15354","greenyellow"
"6378","Siderastrea_Mexico_Barshis-Radice_Host_contig15362","greenyellow"
"6379","Siderastrea_Mexico_Barshis-Radice_Host_contig15367","greenyellow"
"6380","Siderastrea_Mexico_Barshis-Radice_Host_contig15397","greenyellow"
"6381","Siderastrea_Mexico_Barshis-Radice_Host_contig15427","greenyellow"
"6382","Siderastrea_Mexico_Barshis-Radice_Host_contig15429","greenyellow"
"6383","Siderastrea_Mexico_Barshis-Radice_Host_contig15448","greenyellow"
"6384","Siderastrea_Mexico_Barshis-Radice_Host_contig15453","greenyellow"
"6385","Siderastrea_Mexico_Barshis-Radice_Host_contig15454","greenyellow"
"6386","Siderastrea_Mexico_Barshis-Radice_Host_contig15469","greenyellow"
"6387","Siderastrea_Mexico_Barshis-Radice_Host_contig15475","greenyellow"
"6388","Siderastrea_Mexico_Barshis-Radice_Host_contig15483","greenyellow"
"6389","Siderastrea_Mexico_Barshis-Radice_Host_contig15504","greenyellow"
"6390","Siderastrea_Mexico_Barshis-Radice_Host_contig15508","greenyellow"
"6391","Siderastrea_Mexico_Barshis-Radice_Host_contig15519","greenyellow"
"6392","Siderastrea_Mexico_Barshis-Radice_Host_contig15520","greenyellow"
"6393","Siderastrea_Mexico_Barshis-Radice_Host_contig15522","greenyellow"
"6394","Siderastrea_Mexico_Barshis-Radice_Host_contig15526","greenyellow"
"6395","Siderastrea_Mexico_Barshis-Radice_Host_contig15527","greenyellow"
"6396","Siderastrea_Mexico_Barshis-Radice_Host_contig15529","greenyellow"
"6397","Siderastrea_Mexico_Barshis-Radice_Host_contig15542","greenyellow"
"6398","Siderastrea_Mexico_Barshis-Radice_Host_contig15545","greenyellow"
"6399","Siderastrea_Mexico_Barshis-Radice_Host_contig15556","greenyellow"
"6400","Siderastrea_Mexico_Barshis-Radice_Host_contig15567","greenyellow"
"6401","Siderastrea_Mexico_Barshis-Radice_Host_contig15584","greenyellow"
"6402","Siderastrea_Mexico_Barshis-Radice_Host_contig15585","greenyellow"
"6403","Siderastrea_Mexico_Barshis-Radice_Host_contig15589","greenyellow"
"6404","Siderastrea_Mexico_Barshis-Radice_Host_contig15597","greenyellow"
"6405","Siderastrea_Mexico_Barshis-Radice_Host_contig15623","greenyellow"
"6406","Siderastrea_Mexico_Barshis-Radice_Host_contig15627","greenyellow"
"6407","Siderastrea_Mexico_Barshis-Radice_Host_contig15629","greenyellow"
"6408","Siderastrea_Mexico_Barshis-Radice_Host_contig15630","greenyellow"
"6409","Siderastrea_Mexico_Barshis-Radice_Host_contig15650","greenyellow"
"6410","Siderastrea_Mexico_Barshis-Radice_Host_contig15664","greenyellow"
"6411","Siderastrea_Mexico_Barshis-Radice_Host_contig15677","greenyellow"
"6412","Siderastrea_Mexico_Barshis-Radice_Host_contig15679","greenyellow"
"6413","Siderastrea_Mexico_Barshis-Radice_Host_contig15686","greenyellow"
"6414","Siderastrea_Mexico_Barshis-Radice_Host_contig15687","greenyellow"
"6415","Siderastrea_Mexico_Barshis-Radice_Host_contig15698","greenyellow"
"6416","Siderastrea_Mexico_Barshis-Radice_Host_contig15702","greenyellow"
"6417","Siderastrea_Mexico_Barshis-Radice_Host_contig15716","greenyellow"
"6418","Siderastrea_Mexico_Barshis-Radice_Host_contig15729","greenyellow"
"6419","Siderastrea_Mexico_Barshis-Radice_Host_contig15731","greenyellow"
"6420","Siderastrea_Mexico_Barshis-Radice_Host_contig15749","greenyellow"
"6421","Siderastrea_Mexico_Barshis-Radice_Host_contig15767","greenyellow"
"6422","Siderastrea_Mexico_Barshis-Radice_Host_contig15771","greenyellow"
"6423","Siderastrea_Mexico_Barshis-Radice_Host_contig15772","greenyellow"
"6424","Siderastrea_Mexico_Barshis-Radice_Host_contig15790","greenyellow"
"6425","Siderastrea_Mexico_Barshis-Radice_Host_contig15820","greenyellow"
"6426","Siderastrea_Mexico_Barshis-Radice_Host_contig15830","greenyellow"
"6427","Siderastrea_Mexico_Barshis-Radice_Host_contig15840","greenyellow"
"6428","Siderastrea_Mexico_Barshis-Radice_Host_contig15843","greenyellow"
"6429","Siderastrea_Mexico_Barshis-Radice_Host_contig15845","greenyellow"
"6430","Siderastrea_Mexico_Barshis-Radice_Host_contig15853","greenyellow"
"6431","Siderastrea_Mexico_Barshis-Radice_Host_contig15871","greenyellow"
"6432","Siderastrea_Mexico_Barshis-Radice_Host_contig15879","greenyellow"
"6433","Siderastrea_Mexico_Barshis-Radice_Host_contig15882","greenyellow"
"6434","Siderastrea_Mexico_Barshis-Radice_Host_contig15886","greenyellow"
"6435","Siderastrea_Mexico_Barshis-Radice_Host_contig15888","greenyellow"
"6436","Siderastrea_Mexico_Barshis-Radice_Host_contig15894","greenyellow"
"6437","Siderastrea_Mexico_Barshis-Radice_Host_contig15903","greenyellow"
"6438","Siderastrea_Mexico_Barshis-Radice_Host_contig15912","greenyellow"
"6439","Siderastrea_Mexico_Barshis-Radice_Host_contig15950","greenyellow"
"6440","Siderastrea_Mexico_Barshis-Radice_Host_contig15959","greenyellow"
"6441","Siderastrea_Mexico_Barshis-Radice_Host_contig15975","greenyellow"
"6442","Siderastrea_Mexico_Barshis-Radice_Host_contig15979","greenyellow"
"6443","Siderastrea_Mexico_Barshis-Radice_Host_contig15988","greenyellow"
"6444","Siderastrea_Mexico_Barshis-Radice_Host_contig15999","greenyellow"
"6445","Siderastrea_Mexico_Barshis-Radice_Host_contig16009","greenyellow"
"6446","Siderastrea_Mexico_Barshis-Radice_Host_contig16012","greenyellow"
"6447","Siderastrea_Mexico_Barshis-Radice_Host_contig16020","greenyellow"
"6448","Siderastrea_Mexico_Barshis-Radice_Host_contig16026","greenyellow"
"6449","Siderastrea_Mexico_Barshis-Radice_Host_contig16038","greenyellow"
"6450","Siderastrea_Mexico_Barshis-Radice_Host_contig16056","greenyellow"
"6451","Siderastrea_Mexico_Barshis-Radice_Host_contig16057","greenyellow"
"6452","Siderastrea_Mexico_Barshis-Radice_Host_contig16058","greenyellow"
"6453","Siderastrea_Mexico_Barshis-Radice_Host_contig16065","greenyellow"
"6454","Siderastrea_Mexico_Barshis-Radice_Host_contig16094","greenyellow"
"6455","Siderastrea_Mexico_Barshis-Radice_Host_contig16101","greenyellow"
"6456","Siderastrea_Mexico_Barshis-Radice_Host_contig16116","greenyellow"
"6457","Siderastrea_Mexico_Barshis-Radice_Host_contig16117","greenyellow"
"6458","Siderastrea_Mexico_Barshis-Radice_Host_contig16119","greenyellow"
"6459","Siderastrea_Mexico_Barshis-Radice_Host_contig16137","greenyellow"
"6460","Siderastrea_Mexico_Barshis-Radice_Host_contig16143","greenyellow"
"6461","Siderastrea_Mexico_Barshis-Radice_Host_contig16146","greenyellow"
"6462","Siderastrea_Mexico_Barshis-Radice_Host_contig16147","greenyellow"
"6463","Siderastrea_Mexico_Barshis-Radice_Host_contig16155","greenyellow"
"6464","Siderastrea_Mexico_Barshis-Radice_Host_contig16172","greenyellow"
"6465","Siderastrea_Mexico_Barshis-Radice_Host_contig16177","greenyellow"
"6466","Siderastrea_Mexico_Barshis-Radice_Host_contig16189","greenyellow"
"6467","Siderastrea_Mexico_Barshis-Radice_Host_contig16204","greenyellow"
"6468","Siderastrea_Mexico_Barshis-Radice_Host_contig16210","greenyellow"
"6469","Siderastrea_Mexico_Barshis-Radice_Host_contig16215","greenyellow"
"6470","Siderastrea_Mexico_Barshis-Radice_Host_contig16224","greenyellow"
"6471","Siderastrea_Mexico_Barshis-Radice_Host_contig16228","greenyellow"
"6472","Siderastrea_Mexico_Barshis-Radice_Host_contig16242","greenyellow"
"6473","Siderastrea_Mexico_Barshis-Radice_Host_contig16248","greenyellow"
"6474","Siderastrea_Mexico_Barshis-Radice_Host_contig16260","greenyellow"
"6475","Siderastrea_Mexico_Barshis-Radice_Host_contig16261","greenyellow"
"6476","Siderastrea_Mexico_Barshis-Radice_Host_contig16265","greenyellow"
"6477","Siderastrea_Mexico_Barshis-Radice_Host_contig16281","greenyellow"
"6478","Siderastrea_Mexico_Barshis-Radice_Host_contig16283","greenyellow"
"6479","Siderastrea_Mexico_Barshis-Radice_Host_contig16286","greenyellow"
"6480","Siderastrea_Mexico_Barshis-Radice_Host_contig16296","greenyellow"
"6481","Siderastrea_Mexico_Barshis-Radice_Host_contig16297","greenyellow"
"6482","Siderastrea_Mexico_Barshis-Radice_Host_contig16298","greenyellow"
"6483","Siderastrea_Mexico_Barshis-Radice_Host_contig16302","greenyellow"
"6484","Siderastrea_Mexico_Barshis-Radice_Host_contig16307","greenyellow"
"6485","Siderastrea_Mexico_Barshis-Radice_Host_contig16313","greenyellow"
"6486","Siderastrea_Mexico_Barshis-Radice_Host_contig16328","greenyellow"
"6487","Siderastrea_Mexico_Barshis-Radice_Host_contig16332","greenyellow"
"6488","Siderastrea_Mexico_Barshis-Radice_Host_contig16336","greenyellow"
"6489","Siderastrea_Mexico_Barshis-Radice_Host_contig16337","greenyellow"
"6490","Siderastrea_Mexico_Barshis-Radice_Host_contig16342","greenyellow"
"6491","Siderastrea_Mexico_Barshis-Radice_Host_contig16345","greenyellow"
"6492","Siderastrea_Mexico_Barshis-Radice_Host_contig16352","greenyellow"
"6493","Siderastrea_Mexico_Barshis-Radice_Host_contig16363","greenyellow"
"6494","Siderastrea_Mexico_Barshis-Radice_Host_contig16373","greenyellow"
"6495","Siderastrea_Mexico_Barshis-Radice_Host_contig16380","greenyellow"
"6496","Siderastrea_Mexico_Barshis-Radice_Host_contig16389","greenyellow"
"6497","Siderastrea_Mexico_Barshis-Radice_Host_contig16415","greenyellow"
"6498","Siderastrea_Mexico_Barshis-Radice_Host_contig16418","greenyellow"
"6499","Siderastrea_Mexico_Barshis-Radice_Host_contig16429","greenyellow"
"6500","Siderastrea_Mexico_Barshis-Radice_Host_contig16462","greenyellow"
"6501","Siderastrea_Mexico_Barshis-Radice_Host_contig16493","greenyellow"
"6502","Siderastrea_Mexico_Barshis-Radice_Host_contig16500","greenyellow"
"6503","Siderastrea_Mexico_Barshis-Radice_Host_contig16504","greenyellow"
"6504","Siderastrea_Mexico_Barshis-Radice_Host_contig16519","greenyellow"
"6505","Siderastrea_Mexico_Barshis-Radice_Host_contig16520","greenyellow"
"6506","Siderastrea_Mexico_Barshis-Radice_Host_contig16534","greenyellow"
"6507","Siderastrea_Mexico_Barshis-Radice_Host_contig16549","greenyellow"
"6508","Siderastrea_Mexico_Barshis-Radice_Host_contig16554","greenyellow"
"6509","Siderastrea_Mexico_Barshis-Radice_Host_contig16557","greenyellow"
"6510","Siderastrea_Mexico_Barshis-Radice_Host_contig16563","greenyellow"
"6511","Siderastrea_Mexico_Barshis-Radice_Host_contig16570","greenyellow"
"6512","Siderastrea_Mexico_Barshis-Radice_Host_contig16575","greenyellow"
"6513","Siderastrea_Mexico_Barshis-Radice_Host_contig16577","greenyellow"
"6514","Siderastrea_Mexico_Barshis-Radice_Host_contig16579","greenyellow"
"6515","Siderastrea_Mexico_Barshis-Radice_Host_contig16618","greenyellow"
"6516","Siderastrea_Mexico_Barshis-Radice_Host_contig16621","greenyellow"
"6517","Siderastrea_Mexico_Barshis-Radice_Host_contig16622","greenyellow"
"6518","Siderastrea_Mexico_Barshis-Radice_Host_contig16662","greenyellow"
"6519","Siderastrea_Mexico_Barshis-Radice_Host_contig16682","greenyellow"
"6520","Siderastrea_Mexico_Barshis-Radice_Host_contig16686","greenyellow"
"6521","Siderastrea_Mexico_Barshis-Radice_Host_contig16701","greenyellow"
"6522","Siderastrea_Mexico_Barshis-Radice_Host_contig16739","greenyellow"
"6523","Siderastrea_Mexico_Barshis-Radice_Host_contig16747","greenyellow"
"6524","Siderastrea_Mexico_Barshis-Radice_Host_contig16752","greenyellow"
"6525","Siderastrea_Mexico_Barshis-Radice_Host_contig16758","greenyellow"
"6526","Siderastrea_Mexico_Barshis-Radice_Host_contig16766","greenyellow"
"6527","Siderastrea_Mexico_Barshis-Radice_Host_contig16778","greenyellow"
"6528","Siderastrea_Mexico_Barshis-Radice_Host_contig16780","greenyellow"
"6529","Siderastrea_Mexico_Barshis-Radice_Host_contig16786","greenyellow"
"6530","Siderastrea_Mexico_Barshis-Radice_Host_contig16792","greenyellow"
"6531","Siderastrea_Mexico_Barshis-Radice_Host_contig16793","greenyellow"
"6532","Siderastrea_Mexico_Barshis-Radice_Host_contig16795","greenyellow"
"6533","Siderastrea_Mexico_Barshis-Radice_Host_contig16805","greenyellow"
"6534","Siderastrea_Mexico_Barshis-Radice_Host_contig16828","greenyellow"
"6535","Siderastrea_Mexico_Barshis-Radice_Host_contig16837","greenyellow"
"6536","Siderastrea_Mexico_Barshis-Radice_Host_contig16839","greenyellow"
"6537","Siderastrea_Mexico_Barshis-Radice_Host_contig16857","greenyellow"
"6538","Siderastrea_Mexico_Barshis-Radice_Host_contig16863","greenyellow"
"6539","Siderastrea_Mexico_Barshis-Radice_Host_contig16882","greenyellow"
"6540","Siderastrea_Mexico_Barshis-Radice_Host_contig16883","greenyellow"
"6541","Siderastrea_Mexico_Barshis-Radice_Host_contig16893","greenyellow"
"6542","Siderastrea_Mexico_Barshis-Radice_Host_contig16895","greenyellow"
"6543","Siderastrea_Mexico_Barshis-Radice_Host_contig16898","greenyellow"
"6544","Siderastrea_Mexico_Barshis-Radice_Host_contig16901","greenyellow"
"6545","Siderastrea_Mexico_Barshis-Radice_Host_contig16902","greenyellow"
"6546","Siderastrea_Mexico_Barshis-Radice_Host_contig16915","greenyellow"
"6547","Siderastrea_Mexico_Barshis-Radice_Host_contig16916","greenyellow"
"6548","Siderastrea_Mexico_Barshis-Radice_Host_contig16932","greenyellow"
"6549","Siderastrea_Mexico_Barshis-Radice_Host_contig16971","greenyellow"
"6550","Siderastrea_Mexico_Barshis-Radice_Host_contig16975","greenyellow"
"6551","Siderastrea_Mexico_Barshis-Radice_Host_contig16990","greenyellow"
"6552","Siderastrea_Mexico_Barshis-Radice_Host_contig17000","greenyellow"
"6553","Siderastrea_Mexico_Barshis-Radice_Host_contig17008","greenyellow"
"6554","Siderastrea_Mexico_Barshis-Radice_Host_contig17010","greenyellow"
"6555","Siderastrea_Mexico_Barshis-Radice_Host_contig17012","greenyellow"
"6556","Siderastrea_Mexico_Barshis-Radice_Host_contig17015","greenyellow"
"6557","Siderastrea_Mexico_Barshis-Radice_Host_contig17018","greenyellow"
"6558","Siderastrea_Mexico_Barshis-Radice_Host_contig17021","greenyellow"
"6559","Siderastrea_Mexico_Barshis-Radice_Host_contig17044","greenyellow"
"6560","Siderastrea_Mexico_Barshis-Radice_Host_contig17047","greenyellow"
"6561","Siderastrea_Mexico_Barshis-Radice_Host_contig17048","greenyellow"
"6562","Siderastrea_Mexico_Barshis-Radice_Host_contig17050","greenyellow"
"6563","Siderastrea_Mexico_Barshis-Radice_Host_contig17074","greenyellow"
"6564","Siderastrea_Mexico_Barshis-Radice_Host_contig17081","greenyellow"
"6565","Siderastrea_Mexico_Barshis-Radice_Host_contig17112","greenyellow"
"6566","Siderastrea_Mexico_Barshis-Radice_Host_contig17114","greenyellow"
"6567","Siderastrea_Mexico_Barshis-Radice_Host_contig17132","greenyellow"
"6568","Siderastrea_Mexico_Barshis-Radice_Host_contig17140","greenyellow"
"6569","Siderastrea_Mexico_Barshis-Radice_Host_contig17143","greenyellow"
"6570","Siderastrea_Mexico_Barshis-Radice_Host_contig17147","greenyellow"
"6571","Siderastrea_Mexico_Barshis-Radice_Host_contig17155","greenyellow"
"6572","Siderastrea_Mexico_Barshis-Radice_Host_contig17156","greenyellow"
"6573","Siderastrea_Mexico_Barshis-Radice_Host_contig17162","greenyellow"
"6574","Siderastrea_Mexico_Barshis-Radice_Host_contig17170","greenyellow"
"6575","Siderastrea_Mexico_Barshis-Radice_Host_contig17182","greenyellow"
"6576","Siderastrea_Mexico_Barshis-Radice_Host_contig17183","greenyellow"
"6577","Siderastrea_Mexico_Barshis-Radice_Host_contig17190","greenyellow"
"6578","Siderastrea_Mexico_Barshis-Radice_Host_contig17197","greenyellow"
"6579","Siderastrea_Mexico_Barshis-Radice_Host_contig17199","greenyellow"
"6580","Siderastrea_Mexico_Barshis-Radice_Host_contig17201","greenyellow"
"6581","Siderastrea_Mexico_Barshis-Radice_Host_contig17218","greenyellow"
"6582","Siderastrea_Mexico_Barshis-Radice_Host_contig17223","greenyellow"
"6583","Siderastrea_Mexico_Barshis-Radice_Host_contig17229","greenyellow"
"6584","Siderastrea_Mexico_Barshis-Radice_Host_contig17234","greenyellow"
"6585","Siderastrea_Mexico_Barshis-Radice_Host_contig17240","greenyellow"
"6586","Siderastrea_Mexico_Barshis-Radice_Host_contig17244","greenyellow"
"6587","Siderastrea_Mexico_Barshis-Radice_Host_contig17248","greenyellow"
"6588","Siderastrea_Mexico_Barshis-Radice_Host_contig17262","greenyellow"
"6589","Siderastrea_Mexico_Barshis-Radice_Host_contig17299","greenyellow"
"6590","Siderastrea_Mexico_Barshis-Radice_Host_contig17303","greenyellow"
"6591","Siderastrea_Mexico_Barshis-Radice_Host_contig17320","greenyellow"
"6592","Siderastrea_Mexico_Barshis-Radice_Host_contig17331","greenyellow"
"6593","Siderastrea_Mexico_Barshis-Radice_Host_contig17333","greenyellow"
"6594","Siderastrea_Mexico_Barshis-Radice_Host_contig17354","greenyellow"
"6595","Siderastrea_Mexico_Barshis-Radice_Host_contig17358","greenyellow"
"6596","Siderastrea_Mexico_Barshis-Radice_Host_contig17360","greenyellow"
"6597","Siderastrea_Mexico_Barshis-Radice_Host_contig17365","greenyellow"
"6598","Siderastrea_Mexico_Barshis-Radice_Host_contig17388","greenyellow"
"6599","Siderastrea_Mexico_Barshis-Radice_Host_contig17391","greenyellow"
"6600","Siderastrea_Mexico_Barshis-Radice_Host_contig17402","greenyellow"
"6601","Siderastrea_Mexico_Barshis-Radice_Host_contig17406","greenyellow"
"6602","Siderastrea_Mexico_Barshis-Radice_Host_contig17422","greenyellow"
"6603","Siderastrea_Mexico_Barshis-Radice_Host_contig17428","greenyellow"
"6604","Siderastrea_Mexico_Barshis-Radice_Host_contig17440","greenyellow"
"6605","Siderastrea_Mexico_Barshis-Radice_Host_contig17450","greenyellow"
"6606","Siderastrea_Mexico_Barshis-Radice_Host_contig17453","greenyellow"
"6607","Siderastrea_Mexico_Barshis-Radice_Host_contig17458","greenyellow"
"6608","Siderastrea_Mexico_Barshis-Radice_Host_contig17460","greenyellow"
"6609","Siderastrea_Mexico_Barshis-Radice_Host_contig17464","greenyellow"
"6610","Siderastrea_Mexico_Barshis-Radice_Host_contig17465","greenyellow"
"6611","Siderastrea_Mexico_Barshis-Radice_Host_contig17471","greenyellow"
"6612","Siderastrea_Mexico_Barshis-Radice_Host_contig17474","greenyellow"
"6613","Siderastrea_Mexico_Barshis-Radice_Host_contig17476","greenyellow"
"6614","Siderastrea_Mexico_Barshis-Radice_Host_contig17489","greenyellow"
"6615","Siderastrea_Mexico_Barshis-Radice_Host_contig17493","greenyellow"
