ContigName,PC_349_C_Sid_yr2,PC_350_La_Sid_yr2,PC_361_N_Sid_yr2,PC_362_C_Sid_yr2,PC_363_La_Sid_yr2,PC_364_N_Sid_yr2,PC_365_C_Sid_yr2,PC_366_La_Sid_yr2,PC_368_C_Sid_yr2,PC_370_N_Sid_yr2,PC_371_C_Sid_yr2,PC_372_La_Sid_yr2,PC_373_N_Sid_yr2,PC_374_C_Sid_yr2,PC_375_La_Sid_yr2,PC_376_N_Sid_yr2,PO_331_C_Sid_yr2,PO_332_La_Sid_yr2,PO_333_N_Sid_yr2,PO_334_C_Sid_yr2,PO_335_La_Sid_yr2,PO_336_N_Sid_yr2,PO_337_C_Sid_yr2,PO_338_La_Sid_yr2,PO_339_N_Sid_yr2,PO_340_C_Sid_yr2,PO_341_La_Sid_yr2,PO_342_N_Sid_yr2,PO_343_C_Sid_yr2,PO_344_La_Sid_yr2,PO_345_N_Sid_yr2,PO_347_La_Sid_yr2,PO_348_N_Sid_yr2,R_003_C_Sid_yr2,R_004_La_Sid_yr2,R_005_N_Sid_yr2,R_009_C_Sid_yr2,R_010_La_Sid_yr2,R_011_N_Sid_yr2,R_012_C_Sid_yr2,R_013_La_Sid_yr2,R_014_N_Sid_yr2,R_015_C_Sid_yr2,R_017_N_Sid_yr2,R_018_C_Sid_yr2,R_019_La_Sid_yr2,R_020_N_Sid_yr2,R_021_C_Sid_yr2,R_022_La_Sid_yr2,R_024_C_Sid_yr2,R_025_La_Sid_yr2,R_026_N_Sid_yr2,R_027_C_Sid_yr2,R_029_N_Sid_yr2,R_030_C_Sid_yr2,R_031_La_Sid_yr2
Siderastrea_Mexico_Barshis-Radice_Host_contig14973,0,0,0,1,0,4,3,4,8,5,0,2,0,6,4,0,0,0,0,3,0,0,1,0,2,0,0,6,6,8,3,4,15,0,0,5,1,1,1,5,11,0,1,6,10,0,1,2,1,0,33,0,1,1,2,3
Siderastrea_Mexico_Barshis-Radice_Host_contig14974,1,1,2,1,1,2,3,3,5,0,10,5,0,1,0,1,0,6,2,6,1,0,7,0,1,0,1,0,0,7,0,4,5,2,4,5,11,1,4,13,9,0,4,6,0,2,6,4,9,0,39,0,3,0,4,9
Siderastrea_Mexico_Barshis-Radice_Host_contig14975,0,0,1,2,0,3,3,2,0,0,0,1,0,2,1,0,0,2,0,2,1,0,4,0,1,0,2,2,0,1,3,11,6,6,5,4,10,2,5,9,16,0,2,4,0,9,6,0,6,0,26,0,1,2,3,3
Siderastrea_Mexico_Barshis-Radice_Host_contig14976,2,1,2,0,0,1,2,1,0,0,0,2,0,0,1,0,0,1,0,2,0,0,4,0,2,0,1,0,1,3,1,4,3,1,5,2,2,1,0,3,7,0,1,3,0,0,0,1,0,0,13,0,2,1,1,6
Siderastrea_Mexico_Barshis-Radice_Host_contig14977,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig14978,0,1,1,0,0,2,1,3,5,2,1,4,0,1,8,0,0,2,0,4,1,0,10,0,1,2,1,2,5,0,2,0,0,0,3,9,0,5,4,35,29,4,2,29,0,7,17,1,5,32,76,0,2,39,1,18
Siderastrea_Mexico_Barshis-Radice_Host_contig14979,14,8,12,8,5,22,31,16,35,1,53,43,0,10,17,1,3,6,1,44,11,0,41,4,12,7,14,3,27,6,13,27,8,17,16,20,41,18,19,86,117,0,15,54,2,16,34,17,19,101,144,0,28,66,18,54
Siderastrea_Mexico_Barshis-Radice_Host_contig14980,0,1,0,2,0,3,4,1,4,0,9,4,0,2,2,0,0,2,3,2,3,0,2,0,4,3,4,0,1,3,0,2,8,0,5,6,2,2,2,3,9,0,8,3,0,2,7,4,1,0,4,0,3,15,6,6
Siderastrea_Mexico_Barshis-Radice_Host_contig14981,0,0,2,0,0,0,2,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,2,1,13,0,1,2,0,3,0,1,0,0,19,0,0,7,3,4
Siderastrea_Mexico_Barshis-Radice_Host_contig14982,0,0,0,1,0,2,3,4,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,2,2,0,0,0,6,0,2,1,0,0,1,0,1,0,6,0,0,0,1,2
Siderastrea_Mexico_Barshis-Radice_Host_contig14983,0,1,1,1,0,1,1,0,0,0,6,3,0,1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,3,0,3,0,0,2,1,1,1,0,2,0,7,0,3,0
Siderastrea_Mexico_Barshis-Radice_Host_contig14984,6,3,5,8,3,22,17,20,11,2,32,25,0,12,15,0,7,15,0,15,1,0,17,2,8,9,21,6,17,3,9,13,35,16,11,20,19,16,13,15,14,0,13,8,1,23,14,6,17,27,15,0,8,6,12,11
Siderastrea_Mexico_Barshis-Radice_Host_contig14985,38,15,15,29,17,62,55,48,48,8,69,88,0,40,62,0,9,32,13,71,13,1,85,6,34,27,61,23,40,55,27,47,68,37,57,55,113,65,41,93,46,3,37,13,0,49,62,25,77,0,31,0,39,11,39,25
Siderastrea_Mexico_Barshis-Radice_Host_contig14986,18,15,25,7,1,24,27,58,33,15,17,37,0,22,67,1,9,41,16,52,23,4,49,0,32,12,56,58,10,46,11,47,44,10,42,46,37,37,19,15,20,0,17,3,0,28,29,9,31,0,13,0,21,1,7,12
Siderastrea_Mexico_Barshis-Radice_Host_contig14987,0,2,0,1,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,5,0,0,2,2,1,3,0,0,2,0,2,0,0,1,0,4,1,1,3,2,4,0,4,3,0,6,1,0,2,0,5,0,0,2,1,0
Siderastrea_Mexico_Barshis-Radice_Host_contig14988,0,0,3,3,0,5,4,2,1,0,1,0,0,1,2,0,1,0,0,5,0,0,0,0,3,2,0,0,0,1,3,14,0,4,1,1,5,2,2,1,0,0,1,3,0,1,2,3,3,0,11,0,1,1,0,2
Siderastrea_Mexico_Barshis-Radice_Host_contig14989,2,6,4,5,6,17,21,18,14,1,7,20,2,8,21,0,4,12,1,11,2,0,12,0,1,11,16,4,12,15,7,19,34,6,11,23,15,6,7,29,84,1,6,20,0,14,15,9,16,0,236,9,3,28,2,43
Siderastrea_Mexico_Barshis-Radice_Host_contig14990,11,5,14,8,7,15,29,17,22,0,42,24,0,14,11,0,3,7,3,50,9,0,53,2,11,11,30,16,8,10,6,40,57,16,25,20,35,16,23,25,15,0,20,12,1,17,35,13,13,38,17,0,18,1,15,7
Siderastrea_Mexico_Barshis-Radice_Host_contig14991,7,10,18,13,19,38,29,23,17,1,63,64,0,44,41,2,9,16,9,33,4,3,56,3,14,28,26,30,27,32,9,64,78,13,31,33,70,21,37,105,65,0,35,39,0,15,45,16,29,63,65,0,37,5,18,30
Siderastrea_Mexico_Barshis-Radice_Host_contig14992,2,0,0,0,0,1,2,1,0,0,0,1,0,0,3,0,0,0,0,1,0,0,5,0,1,6,1,0,0,3,1,2,0,0,0,0,0,2,0,1,4,0,2,0,0,1,1,2,2,0,13,0,0,0,1,3
Siderastrea_Mexico_Barshis-Radice_Host_contig14993,0,0,0,0,0,3,2,0,2,0,3,1,0,0,0,0,0,2,1,1,0,0,1,0,1,3,0,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,2,1,0,1,1,0,3,0,10,0,2,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig14994,11,1,3,7,6,24,8,11,11,1,10,21,0,4,11,1,7,8,0,15,2,0,5,3,4,11,8,5,2,6,10,13,13,8,20,13,11,12,13,41,19,1,16,15,0,5,11,15,13,28,2,0,12,12,9,18
Siderastrea_Mexico_Barshis-Radice_Host_contig14995,0,0,0,1,3,1,4,4,1,0,1,3,0,3,5,0,0,1,0,3,3,0,0,0,1,2,1,0,2,2,3,15,0,0,1,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,8,0,1,0,2,0
Siderastrea_Mexico_Barshis-Radice_Host_contig14996,0,0,0,1,0,4,2,3,6,1,0,5,0,1,8,0,0,0,5,1,2,0,2,0,1,2,1,1,1,0,0,0,0,3,2,1,4,8,0,6,7,0,2,0,0,2,2,2,0,0,12,0,0,0,6,3
Siderastrea_Mexico_Barshis-Radice_Host_contig14997,9,0,2,4,2,5,4,2,3,0,6,2,0,2,1,0,1,0,0,9,1,0,10,0,1,4,2,0,2,0,8,0,14,2,2,11,6,2,4,6,7,0,0,3,0,1,10,2,8,0,1,0,1,6,6,7
Siderastrea_Mexico_Barshis-Radice_Host_contig14998,2,7,4,14,8,27,21,25,17,0,10,13,0,28,36,0,5,18,0,20,1,1,22,4,6,20,15,9,21,16,7,32,42,15,19,19,71,19,24,50,39,1,37,14,0,12,22,9,21,0,65,0,26,0,16,20
Siderastrea_Mexico_Barshis-Radice_Host_contig14999,14,15,13,27,10,42,64,56,36,4,37,45,0,50,55,1,14,41,6,41,16,1,35,7,13,43,36,36,45,37,27,29,110,62,123,84,63,70,40,75,168,7,67,61,4,69,42,18,38,142,344,0,41,65,39,77
Siderastrea_Mexico_Barshis-Radice_Host_contig15000,0,0,0,1,0,0,1,2,1,0,0,3,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,1,0,1,4,0,0,0,1,3,0,1,1,9,19,0,4,9,0,2,4,1,0,9,32,0,0,5,1,7
Siderastrea_Mexico_Barshis-Radice_Host_contig15001,1,1,0,0,0,0,2,1,1,2,9,11,1,18,22,0,2,4,2,10,0,0,10,2,1,37,6,4,3,2,29,23,20,61,99,127,138,69,72,21,68,0,61,77,0,44,43,36,62,57,426,2,18,26,30,63
Siderastrea_Mexico_Barshis-Radice_Host_contig15002,0,0,0,0,0,0,3,2,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,5,0,1,2,1,0,102,11,0,8,9,0,2
Siderastrea_Mexico_Barshis-Radice_Host_contig15003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig15004,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,2,1,0,0,0,3,0,0,0,0,1,0,1,0,2,1,2,0,1,2,0,1,0,1,0,0,10,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig15005,17,13,6,9,6,22,27,36,11,14,100,55,0,51,41,0,9,28,4,26,12,1,41,7,12,37,23,29,24,46,55,37,49,27,98,50,56,43,28,85,360,5,45,172,2,39,70,9,48,34,1005,0,42,109,42,245
Siderastrea_Mexico_Barshis-Radice_Host_contig15006,9,1,4,3,0,7,9,0,4,0,8,13,0,9,0,0,3,6,0,7,2,0,9,2,1,2,2,2,16,0,5,6,14,7,5,12,7,8,4,17,9,0,8,6,0,2,6,3,12,0,10,0,5,0,9,7
Siderastrea_Mexico_Barshis-Radice_Host_contig15007,2,2,1,7,2,4,5,6,4,4,6,8,0,0,1,0,0,4,1,3,2,2,0,0,1,1,1,1,5,8,4,1,7,1,5,11,4,3,2,7,54,0,2,13,0,6,14,2,19,0,106,3,4,18,6,19
Siderastrea_Mexico_Barshis-Radice_Host_contig15008,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,7,0,0,1,0,1,0,1,0,0,0,1,6,0,0,0,0,0,1,1,0,0,18,0,0,0,1,3
Siderastrea_Mexico_Barshis-Radice_Host_contig15009,1,1,0,3,0,1,1,2,0,0,7,8,1,2,4,0,0,2,1,3,0,3,2,0,2,2,3,0,2,0,2,1,1,5,3,13,11,1,4,1,2,0,1,3,0,0,4,3,6,0,26,0,4,0,7,3
Siderastrea_Mexico_Barshis-Radice_Host_contig15010,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,6,0,0,3,0,0,4,0,1,0,17,0,4,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig15011,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,4,0,0,0,3,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3
Siderastrea_Mexico_Barshis-Radice_Host_contig15012,0,0,0,0,2,1,2,3,1,0,7,1,0,3,4,0,0,1,0,2,0,0,0,0,1,1,2,1,0,0,1,13,0,0,1,4,6,2,1,2,3,0,0,2,0,3,0,0,19,0,7,0,3,0,6,5
Siderastrea_Mexico_Barshis-Radice_Host_contig15013,1,0,0,2,0,3,5,3,5,0,6,6,0,0,0,0,0,1,0,10,3,0,5,1,1,3,2,1,3,2,2,3,0,6,0,6,16,17,7,20,8,0,25,4,0,8,8,8,8,0,6,0,7,0,9,6
Siderastrea_Mexico_Barshis-Radice_Host_contig15014,6,2,4,0,0,9,0,3,2,0,0,12,0,1,3,0,0,6,0,1,5,0,3,1,0,10,1,6,3,2,2,10,13,0,9,1,3,5,5,5,14,0,10,1,0,2,3,1,1,0,5,0,8,0,2,6
Siderastrea_Mexico_Barshis-Radice_Host_contig15015,2,0,0,0,0,0,0,0,0,0,22,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,18,28,33,36,13,19,20,0,0,0,0,0,0,0,46,13,120,0,0,12,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig15016,3,3,5,5,3,20,19,10,19,0,5,14,0,13,22,0,7,18,2,25,7,0,38,2,8,16,13,1,16,16,10,20,26,12,14,12,33,16,8,14,26,3,15,14,0,10,10,6,10,12,79,1,11,1,9,20
Siderastrea_Mexico_Barshis-Radice_Host_contig15017,7,5,3,4,3,13,13,16,11,0,8,21,1,14,16,0,4,8,1,17,7,0,18,0,10,10,13,13,9,25,4,13,14,4,21,11,19,17,7,8,57,0,6,14,7,16,20,5,8,12,84,0,9,1,13,24
Siderastrea_Mexico_Barshis-Radice_Host_contig15018,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,1,2,3,0,0,0,3,8,0,1,2,0,0,1,0,6,0,15,0,0,4,0,8
Siderastrea_Mexico_Barshis-Radice_Host_contig15019,5,6,3,2,4,7,9,5,6,0,5,8,0,14,6,0,2,6,0,10,2,0,12,0,4,9,4,1,7,9,10,13,9,1,6,11,14,6,8,8,36,3,9,10,1,10,5,5,22,0,42,0,8,14,2,21
Siderastrea_Mexico_Barshis-Radice_Host_contig15020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig15021,2,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig15022,1,0,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,2,0,0,0,0,0,0,1,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,4,0,1,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig15023,2,0,1,0,0,2,0,0,3,0,0,0,0,0,1,0,1,2,0,5,0,0,2,0,2,0,3,0,0,0,2,3,1,0,0,4,3,2,1,1,3,0,3,3,0,1,1,0,2,0,4,0,2,0,0,4
Siderastrea_Mexico_Barshis-Radice_Host_contig15024,0,0,0,0,0,2,1,1,0,0,1,0,0,0,5,0,0,2,1,2,0,0,4,0,0,3,3,1,0,1,0,0,2,0,0,3,3,0,0,1,14,0,0,4,0,2,1,2,0,0,31,0,0,0,0,10
Siderastrea_Mexico_Barshis-Radice_Host_contig15025,0,1,0,0,0,0,4,2,3,0,0,4,0,0,0,0,0,0,2,1,0,0,4,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,0,0,4,0,2,1,0,0,2,0,0,0,0,0,2,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig15026,3,1,5,5,2,11,11,9,23,2,44,19,0,8,10,0,9,11,0,22,3,0,9,1,4,34,22,10,30,35,37,44,36,0,0,0,16,7,8,0,0,0,67,14,0,7,7,3,7,2,49,0,48,13,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig15027,5,2,4,1,4,5,6,5,5,0,0,5,0,2,2,0,1,5,0,2,0,0,1,0,1,6,0,0,6,1,1,4,6,1,9,12,7,1,4,8,11,2,3,4,0,6,8,2,9,0,26,0,6,11,2,13
Siderastrea_Mexico_Barshis-Radice_Host_contig15028,10,3,2,5,5,7,11,11,10,0,22,11,0,4,9,1,2,7,2,16,1,0,24,2,4,3,5,5,5,12,2,13,23,3,15,11,15,7,12,24,10,0,15,3,0,8,4,0,7,0,43,0,14,14,10,4
Siderastrea_Mexico_Barshis-Radice_Host_contig15029,0,1,1,0,0,2,1,1,2,0,0,4,0,4,3,0,0,1,0,2,0,0,0,2,0,3,0,2,0,0,0,5,1,0,1,1,2,1,0,5,25,0,0,3,0,2,3,0,2,0,22,0,3,0,1,11
Siderastrea_Mexico_Barshis-Radice_Host_contig15030,8,4,3,4,4,8,8,10,4,6,26,19,0,13,10,1,4,2,2,19,5,0,30,2,6,8,11,5,15,13,7,13,20,5,11,13,8,11,8,27,125,0,10,27,0,6,27,7,13,7,278,2,8,12,10,34
Siderastrea_Mexico_Barshis-Radice_Host_contig15031,37,9,20,22,2,41,74,31,45,3,32,33,3,29,18,0,20,41,3,62,21,0,42,7,32,16,51,30,26,35,16,43,97,17,39,54,68,47,39,70,30,1,30,13,0,33,58,10,28,85,28,0,38,6,12,14
Siderastrea_Mexico_Barshis-Radice_Host_contig15032,3,3,3,2,4,4,9,9,10,0,4,3,0,2,11,0,4,4,0,13,1,0,5,0,4,1,2,1,1,8,2,18,16,7,15,21,4,5,9,22,31,0,6,16,0,7,22,4,7,0,54,0,5,13,3,19
Siderastrea_Mexico_Barshis-Radice_Host_contig15033,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,2,0,0,4,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,0,14,0,1,0,0,4
Siderastrea_Mexico_Barshis-Radice_Host_contig15034,1,0,0,0,0,0,0,2,1,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,11,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig15035,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,1,1,13,6,0,1,8,0,0,3,0,1,0,25,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig15036,1,2,0,0,0,1,3,2,1,0,5,3,0,4,1,0,0,0,1,5,1,0,1,0,2,0,2,0,1,1,6,0,8,1,4,2,6,1,12,29,16,0,5,12,0,0,6,2,0,1,44,0,3,8,2,3
Siderastrea_Mexico_Barshis-Radice_Host_contig15037,9,2,4,0,1,6,0,6,6,1,10,14,0,0,4,0,1,7,3,3,6,0,5,1,7,0,3,3,12,5,20,18,9,3,4,3,2,0,1,13,23,1,10,10,0,11,5,5,1,0,60,0,0,9,3,9
Siderastrea_Mexico_Barshis-Radice_Host_contig15038,10,3,4,4,3,18,18,21,16,11,22,35,0,6,4,0,2,1,2,32,5,0,42,2,11,9,12,11,21,1,13,24,11,11,29,43,14,15,18,61,144,6,35,54,0,10,42,14,49,86,266,0,20,44,13,118
Siderastrea_Mexico_Barshis-Radice_Host_contig15039,4,3,3,0,0,0,6,1,0,0,0,2,0,3,0,0,0,0,0,4,0,0,5,0,2,2,3,3,0,0,6,0,0,0,2,0,2,0,0,8,6,1,2,5,0,0,3,1,2,6,25,0,2,6,1,5
Siderastrea_Mexico_Barshis-Radice_Host_contig15040,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig15041,0,4,0,1,1,5,2,6,3,0,5,7,0,4,2,0,2,3,0,5,0,0,12,0,1,3,5,3,8,11,0,7,2,0,1,4,12,1,4,4,14,1,5,6,0,5,6,3,5,0,36,0,3,0,2,6
Siderastrea_Mexico_Barshis-Radice_Host_contig15042,0,0,0,0,0,0,2,1,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,1,0,0,0,1,8,1,3,1,0,1,1,1,0,0,1,0,0,1,1,2
Siderastrea_Mexico_Barshis-Radice_Host_contig15043,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0,0,1,0,1,0,1,0,0,0,4,2,1,0,0,1,3,0,3,2,0,2,2,0,1,0,29,0,0,2,0,6
Siderastrea_Mexico_Barshis-Radice_Host_contig15044,0,0,2,1,1,1,1,2,2,0,0,1,0,1,1,0,1,0,0,3,0,0,2,0,3,0,0,0,0,1,4,0,0,2,0,2,0,0,1,2,2,0,5,0,0,1,2,0,3,0,7,0,0,0,1,4
Siderastrea_Mexico_Barshis-Radice_Host_contig15045,0,1,1,0,0,2,1,1,4,0,0,2,0,1,3,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,9,5,4,4,2,0,0,1,26,26,0,2,10,0,0,5,2,1,0,37,1,5,17,0,13
Siderastrea_Mexico_Barshis-Radice_Host_contig15046,0,0,0,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,2,0,0,1,1,5,0,1,0,1,0,1,1,9,0,2,5,0,0,0,0,0,0,13,0,0,0,0,1
Siderastrea_Mexico_Barshis-Radice_Host_contig15047,0,0,0,5,1,6,4,5,3,0,12,6,0,0,7,0,0,2,0,3,4,7,2,6,3,0,1,0,1,0,7,1,0,0,4,5,7,6,5,7,10,0,2,3,0,3,4,0,3,0,42,0,8,9,6,4
Siderastrea_Mexico_Barshis-Radice_Host_contig15048,0,2,0,2,0,0,1,1,3,0,3,7,0,2,2,0,0,0,0,3,0,0,5,1,1,1,3,0,0,5,5,8,1,2,5,2,7,2,10,3,10,0,5,3,0,4,0,1,1,3,30,0,5,3,1,7
Siderastrea_Mexico_Barshis-Radice_Host_contig15049,53,31,15,38,19,82,77,66,85,30,199,150,5,67,105,1,24,56,15,125,18,1,122,18,37,63,51,55,72,54,88,55,137,38,89,107,105,76,73,193,618,9,67,172,2,85,120,31,98,51,1341,0,54,91,90,279
Siderastrea_Mexico_Barshis-Radice_Host_contig15050,0,1,0,1,0,1,4,0,1,0,0,1,0,0,2,0,1,2,0,0,0,0,4,0,0,0,1,0,1,2,0,0,9,1,0,4,5,0,4,2,5,0,4,2,0,0,2,0,1,0,4,0,2,0,2,8
Siderastrea_Mexico_Barshis-Radice_Host_contig15051,1,1,4,1,2,0,4,6,1,0,3,4,0,2,4,0,0,3,0,3,3,0,4,0,1,2,1,1,3,0,2,1,2,0,6,4,4,4,2,13,18,0,5,7,0,3,4,0,0,8,44,0,0,0,3,2
Siderastrea_Mexico_Barshis-Radice_Host_contig15052,1,4,1,1,0,4,8,2,9,0,8,4,0,2,4,1,3,5,0,5,5,0,1,0,0,6,1,4,8,1,2,6,9,5,13,11,2,4,5,12,22,0,3,16,0,7,4,5,8,0,32,0,0,14,1,8
Siderastrea_Mexico_Barshis-Radice_Host_contig15053,2,0,2,1,0,0,6,3,3,1,0,11,0,0,1,0,0,3,2,4,0,0,3,2,0,6,1,0,3,3,5,0,6,3,6,8,7,1,1,7,6,0,3,2,0,5,5,9,0,0,24,0,2,0,4,5
Siderastrea_Mexico_Barshis-Radice_Host_contig15054,5,3,2,2,5,7,1,6,5,2,0,5,0,0,4,0,0,3,0,4,0,0,0,1,1,10,4,1,2,1,2,1,2,3,2,8,2,0,2,1,20,0,2,12,0,7,4,1,6,0,16,0,6,4,2,9
Siderastrea_Mexico_Barshis-Radice_Host_contig15055,1,0,0,1,0,2,0,0,1,0,0,3,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,2,0,1,0,0,0,1,0,0,2,0,5,10,0,1,2,0,0,4,2,3,10,23,0,0,0,1,1
Siderastrea_Mexico_Barshis-Radice_Host_contig15056,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,4,0,2,0,0,1,0,0,6,4,2,2,2,1,3,12,9,0,0,5,0,1,3,3,1,62,7,0,1,1,2,5
Siderastrea_Mexico_Barshis-Radice_Host_contig15057,9,5,5,9,3,19,15,8,16,3,18,21,0,7,13,0,5,6,4,19,6,0,12,1,17,9,9,6,9,15,20,10,31,10,14,15,45,18,20,48,37,2,6,12,2,11,37,15,13,0,27,0,15,1,9,12
Siderastrea_Mexico_Barshis-Radice_Host_contig15058,1,1,0,6,0,8,8,5,5,1,2,2,0,5,4,0,0,2,0,3,4,0,15,2,3,11,18,22,8,6,4,36,27,3,5,7,5,10,7,9,45,0,12,19,0,7,18,2,4,0,130,0,6,1,5,17
Siderastrea_Mexico_Barshis-Radice_Host_contig15059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Siderastrea_Mexico_Barshis-Radice_Host_contig15060,5,0,8,4,7,6,15,7,9,0,10,11,1,3,6,1,5,7,0,8,2,0,15,2,4,9,4,5,6,3,5,24,12,7,21,18,12,8,9,10,19,2,10,4,1,11,5,1,19,0,17,0,5,2,9,6
Siderastrea_Mexico_Barshis-Radice_Host_contig15061,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,2,3,0,0,2,0,0,1,0,0,0,1,0,0,3,0,3
Siderastrea_Mexico_Barshis-Radice_Host_contig15062,0,0,0,2,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,4,0,0,3,2,0,0,0,1,1,0,1,0,0,0,3,1,0,5,2,3,21,0,0,6,0,2,10,0,2,0,29,0,0,3,0,17
Siderastrea_Mexico_Barshis-Radice_Host_contig15063,4,1,1,2,3,4,5,7,4,0,6,8,0,16,6,0,4,6,0,10,5,0,6,2,1,3,6,1,1,9,6,9,16,7,10,7,10,5,4,11,7,0,6,4,0,10,7,7,22,0,8,0,8,0,2,6
Siderastrea_Mexico_Barshis-Radice_Host_contig15064,1,1,1,1,0,1,0,1,1,0,2,0,0,0,0,0,0,1,0,1,2,0,1,0,0,3,4,0,3,0,0,0,0,1,2,1,1,2,4,5,6,0,5,6,0,0,3,2,1,0,17,0,3,0,3,4
Siderastrea_Mexico_Barshis-Radice_Host_contig15065,0,1,0,2,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,3,0,0,1,3,2,4,2,4,0,5,4,0,0,0,3,2,0,1,2,42,14,0,2,4,0,1,1,4,2,1,5,0,4,1,1,5
